Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	453.00	1,299,163	63.19	1.1621	4.5	92%	1	1	1
Trans Infopreneur Inc	454.00	217	64.19	1.1647	4.5	94%	1	0	0
Inetrade India	389.81	3,250	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	468.00	2,247	78.19	1.2006	2.5	34%	0	0	0
R K Books	440.00	1,597	50.19	1.1288	3.5	69%	0	0	0
Essay Shopping Malls	531.00	52	141.19	1.3622	4	75%	0	0	0
Sunrise Book store	424.00	1,356	34.19	1.0877	3.5	61%	0	0	0
AksharAA	484.00	402	94.19	1.2416	4.5	88%	0	0	0
All India Book House	495.00	2,957	105.19	1.2698	4.5	93%	0	0	0
MBD Books	550.00	16	160.19	1.4109	4	81%	0	0	0
Trans Infopreneur Inc	455.00	217	65.19	1.1672	4.5	94%	0	0	0
Books-a-zillion	550.00	89	160.19	1.4109	4	82%	0	0	0
A - Z Books Online	550.00	104	160.19	1.4109	4.5	93%	0	0	0
B2A UK	6647.00	6,928	6257.19	17.0519	4.5	83%	0	0	0
Atlantic Publishers and Distributors	8222.00	14,537	7832.19	21.0923	4.5	94%	0	0	0
Peacockbooks	8978.00	2,801	8588.19	23.0317	4.5	92%	0	0	0
