Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	389.00	25,131	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	399.00	17,785	10.0	1.0257	4.5	95%	1	0	0
Bookflow	439.00	3,100	50.0	1.1285	3.5	67%	0	0	0
ReadAhead	449.00	213	60.0	1.1542	4	79%	0	0	0
Goodread Bookstore	459.00	579	70.0	1.1799	5	97%	1	0	0
Crossword Bookstores Ltd	480.00	2,475	91.0	1.2339	4	74%	0	0	0
HERITAGE PUBLISHERS	569.00	783	180.0	1.4627	4.5	94%	0	0	0
Skycart	500.00	479	111.0	1.2853	4.5	90%	0	0	0
Sunrise Book store	458.00	1,356	69.0	1.1774	3.5	61%	0	0	0
aspire india	500.00	331	111.0	1.2853	4	73%	0	0	0
Bookflow	450.00	3,100	61.0	1.1568	3.5	67%	0	0	0
uRead-Store	499.00	25,131	110.0	1.2828	4.5	92%	1	0	1
ReadAhead	539.00	213	150.0	1.3856	4	79%	0	0	0
aspire india	500.00	331	111.0	1.2853	4	73%	0	0	0
Books-a-zillion	539.10	89	150.1	1.3859	4	82%	0	0	0
A to Z Book House	599.00	1,275	210.0	1.5398	3	46%	0	0	0
Books-a-zillion	599.00	89	210.0	1.5398	4	82%	0	0	0
