Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1730.00	1,299,163	0.0	1.0	4.5	92%	1	1	1
MEDIAMATICS	1730.00	608	0.0	1.0	4	82%	0	0	0
Bookswagon	2081.00	6,375	351.0	1.2029	4	70%	0	0	0
Sunrise Book store	1938.00	1,356	208.0	1.1202	3.5	61%	0	0	0
Bookswagon	2141.00	6,375	411.0	1.2376	4	70%	0	0	0
Bookswagon	2143.00	6,375	413.0	1.2387	4	70%	0	0	0
Sunrise Book store	1985.00	1,356	255.0	1.1474	3.5	61%	0	0	0
B2A UK	2311.00	6,928	581.0	1.3358	4.5	83%	0	0	0
SmartGlobal	2638.00	212	908.0	1.5249	3	50%	0	0	0
Sunrise Book store	2539.00	1,356	809.0	1.4676	3.5	61%	0	0	0
Bookswagon	2544.00	6,375	814.0	1.4705	4	70%	0	0	0
