Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Booklover's Delight	249.00	3	0.0	1.0	3.5	67%	0	0	0
Cloudtail India	296.00	1,299,156	47.0	1.1888	4.5	92%	1	1	1
uRead-Store	296.59	25,127	47.59	1.1911	4.5	92%	1	0	0
Read factor	329.00	1,516	80.0	1.3213	3.5	67%	0	0	0
ApnaBazzar	378.00	49	129.0	1.5181	3.5	63%	0	0	0
Best Price_	360.00	224	111.0	1.4458	4	82%	0	0	0
Inetrade India	326.48	3,249	77.48	1.3112	4	75%	0	0	0
R-our Book	374.00	1,304	125.0	1.502	4	78%	0	0	0
MK BOOKS INDIA	424.00	2,245	175.0	1.7028	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	110.0	1.4418	4	82%	0	0	0
AskTech Books	380.00	2	131.0	1.5261	2.5	50%	0	0	0
Goodread Bookstore	364.00	579	115.0	1.4618	5	97%	0	0	0
RSONS	369.00	481	120.0	1.4819	4.5	84%	0	0	0
BooksRaja	377.00	171	128.0	1.5141	4.5	85%	0	0	0
MONOBO BOOKS	364.00	117	115.0	1.4618	4.5	86%	0	0	0
Comma365	415.00	2,242	166.0	1.6667	4.5	95%	0	0	0
Royal500	459.00	875	210.0	1.8434	4.5	92%	0	0	0
HERITAGE PUBLISHERS	469.00	783	220.0	1.8835	4.5	94%	0	0	0
The Bookhive	399.20	43	150.2	1.6032	4	80%	0	0	0
Suryan Books	399.00	39	150.0	1.6024	4.5	95%	0	0	0
BW ENTERPRISES	385.00	44	136.0	1.5462	4	79%	0	0	0
Skycart	409.00	479	160.0	1.6426	4.5	90%	0	0	0
Winmaarc	485.00	118	236.0	1.9478	3.5	68%	0	0	0
BSK Book	489.00	159	240.0	1.9639	3.5	60%	0	0	0
ScribbleGraffito	409.18	29	160.18	1.6433	4.5	91%	0	0	0
Happy glass house	499.00		250.0	2.004			0	0	0
Books Cloud	470.00	1	221.0	1.8876	1	0%	0	0	0
W S Retaill	461.00	34	212.0	1.8514	3.5	69%	0	0	0
Booksmandi	400.00	2,530	151.0	1.6064	4.5	89%	0	0	0
Abhinav Books Store	439.12	60	190.12	1.7635	3	54%	0	0	0
Resource book store	424.00	1	175.0	1.7028	5	100%	0	0	0
V5MARK	395.00	8	146.0	1.5863	4	75%	0	0	0
Wish Your Book	424.15		175.15	1.7034			0	0	0
CrossWord Books	459.00	116	210.0	1.8434	5	95%	0	0	0
BookAdda	439.00	365	190.0	1.7631	3	47%	0	0	0
The Grand_Store	490.00	10	241.0	1.9679	3	50%	0	0	0
BookInc	450.00	17	201.0	1.8072	4.5	94%	0	0	0
Book store01	499.00	11	250.0	2.004	3	45%	0	0	0
BOOKKR	499.00	5	250.0	2.004	3.5	60%	0	0	0
Shravani Enterprises	399.00		150.0	1.6024			0	0	0
HERITAGE PUBLISHERS	474.00	783	225.0	1.9036	4.5	94%	0	0	0
BSK Book	499.00	159	250.0	2.004	3.5	60%	0	0	0
Abhinav Books Store	449.10	60	200.1	1.8036	3	54%	0	0	0
NS DISTRIBUTOR	499.00	7	250.0	2.004	4	86%	0	0	0
Books-a-zillion	449.10	89	200.1	1.8036	4	82%	0	0	0
CB-India	399.00	3,033	150.0	1.6024	4.5	95%	0	0	0
Ambe Books	533.38	2	284.38	2.1421	3	50%	0	0	0
Ginni Books	533.41	9	284.41	2.1422	4.5	89%	0	0	0
SAI BOOKS	494.00	181	245.0	1.9839	3	46%	0	0	0
PKS RETAIL	723.00	4	474.0	2.9036	5	100%	0	0	0
Ambe Books	533.41	2	284.41	2.1422	3	50%	0	0	0
Ginni Books	533.48	9	284.48	2.1425	4.5	89%	0	0	0
