Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1947.00	1,299,286	0.0	1.0	4.5	92%	1	1	1
Sunrise Book store	2705.00	1,359	758.0	1.3893	3.5	61%	0	0	0
Atlantic Publishers and Distributors	2562.00	14,540	615.0	1.3159	4.5	94%	0	0	0
Peacockbooks	2663.00	2,801	716.0	1.3677	4.5	92%	0	0	0
Bookswagon	2982.00	6,387	1035.0	1.5316	4	70%	0	0	0
B2A UK	3248.00	6,928	1301.0	1.6682	4.5	83%	0	0	0
Fast Media 2	3285.61	6,006	1338.61	1.6875	4	72%	0	0	0
Fast Media 2	3599.41	6,006	1652.41	1.8487	4	72%	0	0	0
INFINITE BOOKS	4371.82	288	2424.82	2.2454	5	99%	0	0	0
etohfa	6821.00	23	4874.0	3.5033	5	100%	0	0	0
Atlantic Publishers and Distributors	2835.00	14,540	888.0	1.4561	4.5	94%	0	0	0
Sunrise Book store	2696.00	1,359	749.0	1.3847	3.5	61%	0	0	0
Sunrise Book store	2766.00	1,359	819.0	1.4206	3.5	61%	0	0	0
Bookswagon	3027.00	6,387	1080.0	1.5547	4	70%	0	0	0
Sunrise Book store	3217.00	1,359	1270.0	1.6523	3.5	61%	0	0	0
etohfa	7166.00	23	5219.0	3.6805	5	100%	0	0	0
D R	7648.00	12,169	5701.0	3.9281	4	82%	0	0	0
