Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OLD IS GOLD BOOK'S	300.00	64	0.0	1.0	3	56%	0	0	0
PICK A BOOKS	395.00	165	95.0	1.3167	4	78%	0	0	1
PICK A BOOKS	495.00	165	195.0	1.65	4	78%	0	0	1
MK BOOKS INDIA	580.00	2,248	280.0	1.9333	2.5	34%	0	0	0
Essay Shopping Malls	597.00	52	297.0	1.99	4	75%	0	0	0
R K Books	580.00	1,597	280.0	1.9333	3.5	69%	0	0	0
Inetrade India	591.20	3,254	291.2	1.9707	4	75%	0	0	0
Sunrise Book store	596.00	1,358	296.0	1.9867	3.5	61%	0	0	0
JBCPD	724.00	32,618	424.0	2.4133	4.5	93%	1	0	0
skypee	660.00	195	360.0	2.2	4	74%	0	0	0
ALPHA Books	630.00		330.0	2.1			0	0	0
NAMARA BOOKS	660.00	41	360.0	2.2	2	18%	0	0	0
Chicken Neck Publishers	725.00	86	425.0	2.4167	4	76%	0	0	0
BOOK CENTRE	690.00	862	390.0	2.3	4	81%	0	0	0
BookAdda	725.00	365	425.0	2.4167	3	46%	0	0	0
CNA Bookstore	653.00	477	353.0	2.1767	4.5	95%	0	0	0
Books-a-zillion	725.00	89	425.0	2.4167	4	82%	0	0	0
Booksmandi	725.00	2,531	425.0	2.4167	4.5	89%	0	0	0
ALL INDIA BOOK STORE	786.00	9	486.0	2.62	3.5	67%	0	0	0
The Grand_Store	790.00	10	490.0	2.6333	3	50%	0	0	0
OLD IS GOLD BOOK'S	300.00	64	0.0	1.0	3	56%	0	0	0
CB-India	725.00	3,033	425.0	2.4167	4.5	95%	0	0	0
D R	3466.00	12,169	3166.0	11.5533	4	82%	0	0	0
