Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	602.00	3,255	0.0	1.0	4	76%	0	0	0
Capsbookz	674.00		72.0	1.1196			0	0	0
Amazing_Buy	683.69	17,787	81.69	1.1357	4.5	95%	1	0	1
Inetrade India	608.69	3,253	6.69	1.0111	4	75%	0	0	0
BooksStation	719.00		117.0	1.1944			0	0	0
BOOKFACTRY	719.00	1	117.0	1.1944	5	100%	0	0	0
Book,stage	719.00		117.0	1.1944			0	0	0
Royal500	774.00	878	172.0	1.2857	4.5	92%	0	0	0
CrossWord Books	827.00	116	225.0	1.3738	5	95%	0	0	0
MK BOOKS INDIA	899.00	2,247	297.0	1.4934	2.5	34%	0	0	0
BookInc	837.00	17	235.0	1.3904	4.5	94%	0	0	0
Bookswagon	931.00	6,382	329.0	1.5465	4	70%	0	0	0
BOOKKR	899.00	5	297.0	1.4934	3.5	60%	0	0	0
Buy Amazing Books	949.00	3,549	347.0	1.5764	3	51%	0	0	0
JustBuyBooks	912.00	26	310.0	1.515	3.5	69%	0	0	0
SN Square	989.00	59	387.0	1.6429	4	75%	0	0	0
S B T books	831.00	113	229.0	1.3804	4.5	88%	0	0	0
Sunrise Book store	926.00	1,357	324.0	1.5382	3.5	61%	0	0	0
W S Retaill	832.00	34	230.0	1.3821	3.5	69%	0	0	0
Repro Books on Demand	1489.00	3,418	887.0	2.4734	4.5	93%	1	0	0
Bookswagon	1169.00	6,382	567.0	1.9419	4	70%	0	0	0
Sunrise Book store	1137.00	1,357	535.0	1.8887	3.5	61%	0	0	0
Sunrise Book store	1366.00	1,357	764.0	2.2691	3.5	61%	0	0	0
Sunrise Book store	1252.00	1,357	650.0	2.0797	3.5	61%	0	0	0
