Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	420.00	770	0.0	1.0	4	82%	0	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	595.00	83	175.0	1.4167	4.5	89%	0	0	0
Bala Book Center	614.00	11	194.0	1.4619	3	45%	0	0	0
MK BOOKS INDIA	676.00	2,247	256.0	1.6095	2.5	34%	0	0	0
ReaderBooks	601.00	441	181.0	1.431	4	72%	0	0	1
Essay Shopping Malls	697.00	52	277.0	1.6595	4	75%	0	0	0
Sunrise Book store	603.00	1,357	183.0	1.4357	3.5	61%	0	0	0
Inetrade India	670.94	3,253	250.94	1.5975	4	75%	0	0	0
anubhav books	750.00	5	330.0	1.7857	4	60%	0	0	0
All India Book House	773.00	2,957	353.0	1.8405	4.5	93%	1	0	0
O_Store	651.90	593	231.9	1.5521	4.5	87%	0	0	0
Sunrise Book store	734.00	1,357	314.0	1.7476	3.5	61%	0	0	0
Books-a-zillion	795.00	89	375.0	1.8929	4	82%	0	0	0
NS DISTRIBUTOR	795.00	7	375.0	1.8929	4	86%	0	0	0
ALL INDIA BOOK STORE	845.00	9	425.0	2.0119	3.5	67%	0	0	0
A - Z Books Online	795.00	104	375.0	1.8929	4.5	93%	0	0	0
CB-India	750.00	3,033	330.0	1.7857	4.5	95%	0	0	0
