Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
R2Services_BLR	1420.00	277	0.0	1.0	4	78%	0	0	0
Cloudtail India	1447.00	1,299,271	27.0	1.019	4.5	92%	1	1	1
INFINITE BOOKS	1641.97	288	221.97	1.1563	5	99%	0	0	0
Bookswagon	1641.00	6,387	221.0	1.1556	4	70%	0	0	0
Sunrise Book store	1536.00	1,359	116.0	1.0817	3.5	61%	0	0	0
Sunrise Book store	1578.00	1,359	158.0	1.1113	3.5	61%	0	0	0
Fast Media 2	1821.21	6,006	401.21	1.2825	4	72%	0	0	0
D R	2457.00	12,169	1037.0	1.7303	4	82%	0	0	0
Fast Media 2	2485.08	6,006	1065.08	1.7501	4	72%	0	0	0
Bookswagon	1682.00	6,387	262.0	1.1845	4	70%	0	0	0
