Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Swetha Books	500.00	14	0.0	1.0	3.5	57%	0	0	0
Cloudtail India	597.00	1,299,289	97.0	1.194	4.5	92%	1	1	1
Inetrade India	658.73	3,256	158.73	1.3175	4	75%	0	0	0
Sunrise Book store	664.00	1,359	164.0	1.328	3.5	61%	0	0	0
O_Store	638.78	593	138.78	1.2776	4.5	87%	0	0	0
NEWLIGHT BOOK HOUSE	719.00	135	219.0	1.438	3.5	65%	0	0	0
BooksRaja	706.00	171	206.0	1.412	4.5	85%	0	0	0
V5MARK	713.00	8	213.0	1.426	4	75%	0	0	0
Ebookstore	855.00	522	355.0	1.71	4.5	85%	0	0	0
BOOK CENTRE	777.00	862	277.0	1.554	4	81%	0	0	0
BookAdda	799.00	365	299.0	1.598	3	46%	0	0	0
Manila Books Services	779.00	13	279.0	1.558	4.5	92%	0	0	0
Books-a-zillion	779.00	89	279.0	1.558	4	82%	0	0	0
Booksmandi	760.00	2,531	260.0	1.52	4.5	89%	0	0	0
ALL INDIA BOOK STORE	786.00	9	286.0	1.572	3.5	67%	0	0	0
Kushii Radiance Bookshop	799.00	63	299.0	1.598	4.5	84%	0	0	0
ASIAN TREASURES	931.00	18	431.0	1.862	4.5	94%	0	0	0
SAI BOOKS	771.00	181	271.0	1.542	3	46%	0	0	0
The Grand_Store	850.00	10	350.0	1.7	3	50%	0	0	0
Book eHub	1085.00	32	585.0	2.17	4	72%	0	0	0
Sunrise Book store	682.00	1,359	182.0	1.364	3.5	61%	0	0	0
Books-a-zillion	779.00	89	279.0	1.558	4	82%	0	0	0
SAI BOOKS	771.00	181	271.0	1.542	3	46%	0	0	0
Speedy_Books	1170.00	490	670.0	2.34	4.5	81%	0	0	0
