Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	262.00	1,299,230	0.0	1.0	4.5	92%	1	1	0
uRead-Store	262.00	25,135	0.0	1.0	4.5	92%	1	0	1
Read factor	263.00	1,527	1.0	1.0038	3.5	67%	0	0	0
Buy Amazing Books	271.00	3,554	9.0	1.0344	3	51%	0	0	0
World500	271.00	3,268	9.0	1.0344	4	76%	0	0	0
Amazing_Buy	352.00	17,787	90.0	1.3435	4.5	95%	1	0	0
FOUNTAINHEAD	287.00	98	25.0	1.0954	4.5	91%	0	0	0
Inetrade India	294.43	3,253	32.43	1.1238	4	75%	0	0	0
Bookflow	391.50	3,100	129.5	1.4943	3.5	67%	0	0	0
Browsers' Lounge	319.20	122	57.2	1.2183	4.5	96%	0	0	0
BSK Book	399.00	159	137.0	1.5229	3.5	60%	0	0	0
Royal500	399.00	882	137.0	1.5229	4.5	92%	0	0	0
MK BOOKS INDIA	399.00	2,247	137.0	1.5229	2.5	34%	0	0	0
Sri Ganesha Books	324.00	382	62.0	1.2366	4	82%	0	0	0
Booknow	311.00	898	49.0	1.187	4	80%	0	0	0
CNA Bookstore	300.00	477	38.0	1.145	4.5	95%	0	0	0
The Bookhive	360.00	43	98.0	1.374	4	80%	0	0	0
BOOK CENTRE	356.00	862	94.0	1.3588	4	81%	0	0	0
ScribbleGraffito	369.00	29	107.0	1.4084	4.5	91%	0	0	0
BW ENTERPRISES	360.00	44	98.0	1.374	4	79%	0	0	0
Kushii Radiance Bookshop	380.00	63	118.0	1.4504	4.5	84%	0	0	0
A to Z Book House	399.00	1,275	137.0	1.5229	3	46%	0	0	0
Atlantic Publishers and Distributors	669.00	14,538	407.0	2.5534	4.5	94%	0	0	0
Peacockbooks	724.00	2,801	462.0	2.7634	4.5	92%	0	0	0
Bookswagon	779.00	6,381	517.0	2.9733	4	70%	0	0	0
Sunrise Book store	777.00	1,358	515.0	2.9656	3.5	61%	0	0	0
B2A UK	1134.00	6,928	872.0	4.3282	4.5	83%	0	0	0
