Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	339.00	3,248	12.52	1.0383	4	76%	0	0	0
Buy Amazing Books	349.00	3,536	22.52	1.069	3	51%	0	0	0
uRead-Store	400.48	25,127	74.0	1.2267	4.5	92%	1	0	0
Amazing_Buy	400.48	17,781	74.0	1.2267	4.5	95%	1	0	1
Inetrade India	326.48	3,249	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	424.00	2,245	97.52	1.2987	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	32.52	1.0996	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	32.52	1.0996	4.5	91%	0	0	0
A Mind's Bookstore	364.00	1,409	37.52	1.1149	4.5	89%	0	0	0
ReadAhead	449.00	213	122.52	1.3753	4	79%	0	0	0
Bookflow	449.10	3,100	122.62	1.3756	3.5	67%	0	0	0
Royal500	459.00	875	132.52	1.4059	4.5	92%	0	0	0
Book Selection Centre	374.00	136	47.52	1.1456	4.5	96%	0	0	0
SBM Enterprises	374.25	48	47.77	1.1463	4	75%	0	0	0
Sunrise Book store	389.00	1,356	62.52	1.1915	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	147.52	1.4519	4.5	94%	0	0	0
ScribbleGraffito	414.17	29	87.69	1.2686	4.5	91%	0	0	0
Santusti Enterprises	499.00	26	172.52	1.5284	4	81%	0	0	0
MEETA BOOKS	449.00	47	122.52	1.3753	2.5	36%	0	0	0
O_Store	439.12	593	112.64	1.345	4.5	87%	0	0	0
The Grand_Store	510.00	10	183.52	1.5621	3	50%	0	0	0
READERS CHOICE BOOKS	449.00	100	122.52	1.3753	4	76%	0	0	0
A to Z Book House	499.00	1,275	172.52	1.5284	3	46%	0	0	0
Ginni Books	533.41	9	206.93	1.6338	4.5	89%	0	0	0
Ambe Books	533.41	2	206.93	1.6338	3	50%	0	0	0
ROSHAN COLLECTION	562.92		236.44	1.7242			0	0	0
famous_Books	699.00	3	372.52	2.141	5	100%	0	0	0
PKS RETAIL	763.00	4	436.52	2.337	5	100%	0	0	0
Bookswagon	780.00	6,375	453.52	2.3891	4	70%	0	0	0
Ebookstore	926.00	522	599.52	2.8363	4.5	85%	0	0	0
Bookflow	449.10	3,100	122.62	1.3756	3.5	67%	0	0	0
Sunrise Book store	742.00	1,356	415.52	2.2727	3.5	61%	0	0	0
