Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	524.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
MEDIAMATICS	556.00	608	32.0	1.0611	4	82%	0	0	0
PHI Learning	595.00	35	71.0	1.1355	4	77%	0	0	0
Mittal Books India	605.00	15,728	81.0	1.1546	4.5	95%	1	0	0
uRead-Store	633.00	25,127	109.0	1.208	4.5	92%	1	0	0
Comma365	655.00	2,242	131.0	1.25	4.5	95%	0	0	0
AksharAA	661.00	402	137.0	1.2615	4.5	88%	0	0	0
Sunrise Book store	614.00	1,356	90.0	1.1718	3.5	61%	0	0	0
BooksRaja	639.00	171	115.0	1.2195	4.5	85%	0	0	0
BOOK CENTRE	664.00	862	140.0	1.2672	4	81%	0	0	0
V5MARK	640.00	8	116.0	1.2214	4	75%	0	0	0
Books-a-zillion	695.00	89	171.0	1.3263	4	82%	0	0	0
MAGADH BOOKSTORE	695.00	163	171.0	1.3263	4.5	88%	0	0	0
Booksmandi	661.00	2,530	137.0	1.2615	4.5	89%	0	0	0
ALL INDIA BOOK STORE	786.00	9	262.0	1.5	3.5	67%	0	0	0
SAI BOOKS	688.00	181	164.0	1.313	3	46%	0	0	0
Ebookstore	940.00	522	416.0	1.7939	4.5	85%	0	0	0
Book eHub	1015.00	32	491.0	1.937	4	74%	0	0	0
ASIAN TREASURES	1017.00	18	493.0	1.9408	4.5	94%	0	0	0
Speedy_Books	1148.00	489	624.0	2.1908	4.5	80%	0	0	0
Ebookstore	940.00	522	416.0	1.7939	4.5	85%	0	0	0
