Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	419.00	3,536	27.11	1.0692	3	51%	0	0	0
uRead-Store	448.00	25,131	56.11	1.1432	4.5	92%	1	0	0
Amazing_Buy	448.00	17,783	56.11	1.1432	4.5	95%	1	0	1
Trans Infopreneur Inc	449.00	217	57.11	1.1457	4.5	94%	1	0	0
VEKBook	449.00		57.11	1.1457			0	0	0
Inetrade India	391.89	3,250	0.0	1.0	4	75%	0	0	0
Adimage	420.00	66	28.11	1.0717	4.5	91%	0	0	0
Read factor	509.00	1,517	117.11	1.2988	3.5	67%	0	0	0
Bookflow	521.13	3,100	129.24	1.3298	3.5	67%	0	0	0
ScribbleGraffito	497.17	29	105.28	1.2686	4.5	91%	0	0	0
Trans Infopreneur Inc	450.00	217	58.11	1.1483	4.5	94%	0	0	0
MK BOOKS INDIA	599.00	2,247	207.11	1.5285	2.5	34%	0	0	0
killer,sbooks	599.00	18	207.11	1.5285	5	100%	0	0	0
