Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Geetha Enterprises, Bangalore	598.00	42	12.0	1.0205	4	76%	0	0	0
Yuvika Books House	586.00	13	0.0	1.0	4.5	85%	0	0	0
uRead-Store	617.00	25,138	31.0	1.0529	4.5	92%	1	0	1
PKS RETAIL	642.00	4	56.0	1.0956	5	100%	0	0	0
R-our Book	620.00	1,304	34.0	1.058	4	77%	0	0	0
Inetrade India	652.30	3,253	66.3	1.1131	4	75%	0	0	0
RSONS	665.00	481	79.0	1.1348	4.5	84%	0	0	0
O_Store	665.26	593	79.26	1.1353	4.5	87%	0	0	0
AskTech Books	682.00	2	96.0	1.1638	2.5	50%	0	0	0
MK BOOKS INDIA	764.00	2,247	178.0	1.3038	2.5	34%	0	0	0
Book Selection Centre	674.00	136	88.0	1.1502	4.5	96%	0	0	0
The Bookhive	719.20	43	133.2	1.2273	4	80%	0	0	0
Sunrise Book store	676.00	1,358	90.0	1.1536	3.5	61%	0	0	0
Booknow	701.00	898	115.0	1.1962	4	80%	0	0	0
ScribbleGraffito	737.18	29	151.18	1.258	4.5	91%	0	0	0
Booksmandi	720.00	2,531	134.0	1.2287	4.5	89%	0	0	0
Resource book store	750.00	1	164.0	1.2799	5	100%	0	0	0
HERITAGE PUBLISHERS	845.00	783	259.0	1.442	4.5	94%	0	0	0
The Grand_Store	770.00	10	184.0	1.314	3	50%	0	0	0
CrossWord Books	827.00	116	241.0	1.4113	5	95%	0	0	0
aspire india	800.00	331	214.0	1.3652	4	73%	0	0	0
Winmaarc	885.00	118	299.0	1.5102	3.5	68%	0	0	0
Abhinav Books Store	791.12	60	205.12	1.35	3	53%	0	0	0
Books-a-zillion	809.10	89	223.1	1.3807	4	82%	0	0	0
S B T books	836.00	113	250.0	1.4266	4.5	88%	0	0	0
W S Retaill	830.00	34	244.0	1.4164	3.5	68%	0	0	0
Book store01	899.00	14	313.0	1.5341	3.5	57%	0	0	0
BOOKKR	899.00	5	313.0	1.5341	3.5	60%	0	0	0
Roy's Book Service	800.00	1	214.0	1.3652	1	0%	0	0	0
Maitry book Agency	799.00	139	213.0	1.3635	3.5	68%	0	0	0
ScribbleGraffito	746.17	29	160.17	1.2733	4.5	91%	0	0	0
HERITAGE PUBLISHERS	854.00	783	268.0	1.4573	4.5	94%	0	0	0
Abhinav Books Store	809.10	60	223.1	1.3807	3	53%	0	0	0
SAI BOOKS	890.00	181	304.0	1.5188	3	46%	0	0	0
dealstar	1145.00	6,596	559.0	1.9539	4.5	85%	0	0	0
Atlantic Publishers and Distributors	1237.00	14,538	651.0	2.1109	4.5	94%	0	0	0
Peacockbooks	1288.00	2,801	702.0	2.198	4.5	92%	0	0	0
Bookswagon	1456.00	6,382	870.0	2.4846	4	70%	0	0	0
ASIA BOOK POINT	1737.78	20	1151.78	2.9655	3.5	60%	0	0	0
INFINITE BOOKS	2152.97	287	1566.97	3.674	5	99%	0	0	0
W S Retaill	830.00	34	244.0	1.4164	3.5	68%	0	0	0
BOOKKR	899.00	5	313.0	1.5341	3.5	60%	0	0	0
Sunrise Book store	1501.00	1,358	915.0	2.5614	3.5	61%	0	0	0
