Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	340.00	1,299,257	0.0	1.0	4.5	92%	1	1	1
uRead-Store	367.00	25,138	27.0	1.0794	4.5	92%	1	0	0
World500	369.00	3,269	29.0	1.0853	4	76%	0	0	0
Buy Amazing Books	385.00	3,557	45.0	1.1324	3	51%	0	0	0
Amazing_Buy	393.00	17,787	53.0	1.1559	4.5	95%	1	0	0
Inetrade India	359.84	3,254	19.84	1.0584	4	75%	0	0	0
Mumbai gift corner	466.00	720	126.0	1.3706	4.5	89%	0	0	0
MK BOOKS INDIA	468.00	2,247	128.0	1.3765	2.5	34%	0	0	0
Sri Ganesha Books	396.00	382	56.0	1.1647	4	82%	0	0	0
FOUNTAINHEAD	396.00	98	56.0	1.1647	4.5	91%	0	0	0
O_Store	396.00	593	56.0	1.1647	4.5	87%	0	0	0
A Mind's Bookstore	401.00	1,409	61.0	1.1794	4.5	89%	0	0	0
AskTech Books	416.00	2	76.0	1.2235	2.5	50%	0	0	0
MONOBO BOOKS	401.00	117	61.0	1.1794	4.5	86%	0	0	0
Goodread Bookstore	495.00	579	155.0	1.4559	5	97%	1	0	0
Bookflow	495.00	3,100	155.0	1.4559	3.5	68%	0	0	0
SBM Enterprises	407.00	48	67.0	1.1971	4	75%	0	0	0
Comma365	471.00	2,242	131.0	1.3853	4.5	95%	0	0	0
The Bookhive	440.00	43	100.0	1.2941	4	80%	0	0	0
BW ENTERPRISES	424.00	44	84.0	1.2471	4	79%	0	0	0
HERITAGE PUBLISHERS	523.00	783	183.0	1.5382	4.5	94%	0	0	0
BooksRaja	424.00	171	84.0	1.2471	4.5	85%	0	0	0
Skycart	451.00	479	111.0	1.3265	4.5	90%	0	0	0
ScribbleGraffito	456.50	29	116.5	1.3426	4.5	91%	0	0	0
Book store01	510.00	14	170.0	1.5	3.5	57%	0	0	0
fairdealenterprise	412.50	44	72.5	1.2132	2	27%	0	0	0
S B T books	509.00	113	169.0	1.4971	4.5	88%	0	0	0
W S Retaill	508.00	34	168.0	1.4941	3.5	68%	0	0	0
Rama BOOKS	429.00	6	89.0	1.2618	3.5	67%	0	0	0
Browsers' Lounge	467.50	122	127.5	1.375	4.5	96%	0	0	0
Sunrise Book store	424.00	1,358	84.0	1.2471	3.5	61%	0	0	0
BSK Book	520.00	160	180.0	1.5294	3.5	61%	0	0	0
MegaOnlineDeals	447.00	187	107.0	1.3147	4	79%	0	0	0
Suraj Trading - Express Delivery	447.00	48	107.0	1.3147	3	53%	0	0	0
CrossWord Books	506.00	116	166.0	1.4882	5	95%	0	0	0
BookInc	495.00	17	155.0	1.4559	4.5	94%	0	0	0
BOOKKR	550.00	5	210.0	1.6176	3.5	60%	0	0	0
Books Cloud	530.00	1	190.0	1.5588	1	0%	0	0	0
Books-a-zillion	495.00	89	155.0	1.4559	4	82%	0	0	0
DARPAN	550.00	33	210.0	1.6176	4.5	85%	0	0	0
The Bookhive	440.00	43	100.0	1.2941	4	80%	0	0	0
BW ENTERPRISES	440.00	44	100.0	1.2941	4	79%	0	0	0
Kushii Radiance Bookshop	523.00	63	183.0	1.5382	4.5	84%	0	0	0
A to Z Book House	550.00	1,275	210.0	1.6176	3	46%	0	0	0
SAI BOOKS	544.00	181	204.0	1.6	3	46%	0	0	0
PKS RETAIL	793.00	4	453.0	2.3324	5	100%	0	0	0
