Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Mittal Books India	316.00	15,728	36.0	1.1286	4.5	95%	1	0	0
Cloudtail India	316.00	1,299,238	36.0	1.1286	4.5	92%	1	1	1
Anmol Books Enterprises	349.00	34	69.0	1.2464	4.5	91%	1	0	0
Future Book Shop	349.00	13	69.0	1.2464	5	100%	0	0	0
madan book service	280.00	20	0.0	1.0	4	75%	0	0	0
All India Book House	399.00	2,957	119.0	1.425	4.5	93%	1	0	0
My book house	330.00	125	50.0	1.1786	3.5	71%	0	0	0
BSC Publishers & Distributors	350.00	155	70.0	1.25	4.5	94%	0	0	0
Sri Padmavathi Publications	350.00	640	70.0	1.25	4.5	93%	0	0	0
UNIVERSAL BOOK SHOWROOMS	350.00	1,081	70.0	1.25	4	80%	0	0	0
Bookshelff	350.00	72	70.0	1.25	4	82%	0	0	0
Mittal Book Distributors	345.00	885	65.0	1.2321	4	80%	0	0	0
Books-a-zillion	380.00	89	100.0	1.3571	4	82%	0	0	0
DONE DEAL	500.00	327	220.0	1.7857	4.5	98%	0	0	0
Bookswagon	383.00	6,382	103.0	1.3679	4	70%	0	0	0
Universal Books House	499.00	1	219.0	1.7821	5	100%	0	0	0
