Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	396.00	25,138	0.0	1.0	4.5	92%	1	0	1
Cloudtail India	396.00	1,299,258	0.0	1.0	4.5	92%	1	1	0
Repro Books on Demand	419.00	3,418	23.0	1.0581	4.5	93%	1	0	0
ApnaBazzar	462.00	49	66.0	1.1667	3.5	63%	0	0	0
Amazing_Buy	467.00	17,787	71.0	1.1793	4.5	95%	1	0	0
World500	468.00	3,269	72.0	1.1818	4	76%	0	0	0
Buy Amazing Books	489.00	3,557	93.0	1.2348	3	51%	0	0	0
PKS RETAIL	514.00	4	118.0	1.298	5	100%	0	0	0
BOOKS BOOKS INDIA	418.00	56	22.0	1.0556	3.5	55%	0	0	0
Inetrade India	477.87	3,254	81.87	1.2067	4	75%	0	0	0
Crossword Bookstores Ltd	560.00	2,475	164.0	1.4141	4	74%	0	0	0
Mumbai gift corner	573.00	720	177.0	1.447	4.5	89%	0	0	0
R-our Book	524.00	1,305	128.0	1.3232	4	77%	0	0	0
FOUNTAINHEAD	503.00	98	107.0	1.2702	4.5	91%	0	0	0
Sri Ganesha Books	503.00	382	107.0	1.2702	4	82%	0	0	0
A Mind's Bookstore	510.00	1,409	114.0	1.2879	4.5	89%	0	0	0
Prism Books Pvt Ltd	542.00	1,014	146.0	1.3687	4.5	83%	0	0	0
O_Store	510.27	593	114.27	1.2886	4.5	87%	0	0	0
AskTech Books	523.00	2	127.0	1.3207	2.5	50%	0	0	0
MK BOOKS INDIA	594.00	2,247	198.0	1.5	2.5	34%	0	0	0
MONOBO BOOKS	510.00	117	114.0	1.2879	4.5	86%	0	0	0
SBM Enterprises	517.26	48	121.26	1.3062	4	75%	0	0	0
Bookflow	608.13	3,100	212.13	1.5357	3.5	68%	0	0	0
Book Selection Centre	524.00	136	128.0	1.3232	4.5	96%	0	0	0
Comma365	576.00	2,242	180.0	1.4545	4.5	95%	0	0	0
Randomindia	538.00	9	142.0	1.3586	3.5	67%	0	0	0
ABRB	624.00	60	228.0	1.5758	4	82%	0	0	0
fairdealenterprise	524.25	44	128.25	1.3239	2	27%	0	0	0
BW ENTERPRISES	538.00	44	142.0	1.3586	4	79%	0	0	0
The Bookhive	559.20	43	163.2	1.4121	4	80%	0	0	0
BooksRaja	535.00	171	139.0	1.351	4.5	85%	0	0	0
Suryan Books	559.00	39	163.0	1.4116	4.5	95%	0	0	0
BOOKS MASTER	590.00	22	194.0	1.4899	4	77%	0	0	0
W S Retaill	645.00	34	249.0	1.6288	3.5	68%	0	0	0
V5MARK	537.00	8	141.0	1.3561	4	75%	0	0	0
Sunrise Book store	521.00	1,358	125.0	1.3157	3.5	61%	0	0	0
S B T books	647.00	113	251.0	1.6338	4.5	88%	0	0	0
Booknow	545.00	898	149.0	1.3763	4	80%	0	0	0
ScribbleGraffito	573.18	29	177.18	1.4474	4.5	91%	0	0	0
Booksmandi	560.00	2,531	164.0	1.4141	4.5	89%	0	0	0
HERITAGE PUBLISHERS	664.00	783	268.0	1.6768	4.5	94%	0	0	0
Suraj Trading - Express Delivery	568.00	48	172.0	1.4343	3	53%	0	0	0
Wish Your Book	587.16		191.16	1.4827			0	0	0
Resource book store	594.00	1	198.0	1.5	5	100%	0	0	0
DARPAN	630.00	33	234.0	1.5909	4.5	85%	0	0	0
BSK Book	659.00	160	263.0	1.6641	3.5	61%	0	0	0
DilliDukan	615.00	5	219.0	1.553	5	100%	0	0	0
BOOK CENTRE	597.00	862	201.0	1.5076	4	81%	0	0	0
CrossWord Books	643.00	116	247.0	1.6237	5	95%	0	0	0
NS DISTRIBUTOR	647.00	7	251.0	1.6338	4	86%	0	0	0
Abhinav Books Store	615.12	60	219.12	1.5533	3	53%	0	0	0
Winmaarc	705.00	118	309.0	1.7803	3.5	68%	0	0	0
BookInc	630.00	17	234.0	1.5909	4.5	94%	0	0	0
Book store01	679.00	14	283.0	1.7146	3.5	57%	0	0	0
Starmark	629.10	2,139	233.1	1.5886	3.5	68%	0	0	0
Books Cloud	640.00	1	244.0	1.6162	1	0%	0	0	0
Books-a-zillion	629.10	89	233.1	1.5886	4	82%	0	0	0
BOOKKR	699.00	5	303.0	1.7652	3.5	60%	0	0	0
Browsers' Lounge	666.00	122	270.0	1.6818	4.5	96%	0	0	0
amazingbuy_	669.00	1	273.0	1.6894	5	100%	0	0	0
Bookflow	608.13	3,100	212.13	1.5357	3.5	68%	0	0	0
BW ENTERPRISES	539.00	44	143.0	1.3611	4	79%	0	0	0
Kushii Radiance Bookshop	665.00	63	269.0	1.6793	4.5	84%	0	0	0
A to Z Book House	699.00	1,275	303.0	1.7652	3	46%	0	0	0
Ambe Books	705.67	2	309.67	1.782	3	50%	0	0	0
Ginni Books	705.70	9	309.7	1.7821	4.5	89%	0	0	0
Maitry book Agency	699.00	139	303.0	1.7652	3.5	68%	0	0	0
ROSHAN COLLECTION	778.92		382.92	1.967			0	0	0
SAI BOOKS	692.00	181	296.0	1.7475	3	46%	0	0	0
Ebookstore	1095.00	522	699.0	2.7652	4.5	85%	0	0	0
The Bookhive	559.20	43	163.2	1.4121	4	80%	0	0	0
W S Retaill	645.00	34	249.0	1.6288	3.5	68%	0	0	0
S B T books	650.00	113	254.0	1.6414	4.5	88%	0	0	0
ScribbleGraffito	573.18	29	177.18	1.4474	4.5	91%	0	0	0
Sunrise Book store	542.00	1,358	146.0	1.3687	3.5	61%	0	0	0
BSK Book	659.00	160	263.0	1.6641	3.5	61%	0	0	0
CrossWord Books	643.00	116	247.0	1.6237	5	95%	0	0	0
BookInc	630.00	17	234.0	1.5909	4.5	94%	0	0	0
Abhinav Books Store	629.10	60	233.1	1.5886	3	53%	0	0	0
Books-a-zillion	629.10	89	233.1	1.5886	4	82%	0	0	0
Bookflow	629.10	3,100	233.1	1.5886	3.5	68%	0	0	0
BW ENTERPRISES	545.00	44	149.0	1.3763	4	79%	0	0	0
ScribbleGraffito	580.17	29	184.17	1.4651	4.5	91%	0	0	0
Sunrise Book store	542.00	1,358	146.0	1.3687	3.5	61%	0	0	0
Abhinav Books Store	643.00	60	247.0	1.6237	3	53%	0	0	0
BOOKKR	699.00	5	303.0	1.7652	3.5	60%	0	0	0
Ambe Books	705.70	2	309.7	1.7821	3	50%	0	0	0
Ginni Books	705.77	9	309.77	1.7822	4.5	89%	0	0	0
SAI BOOKS	692.00	181	296.0	1.7475	3	46%	0	0	0
