Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fast Media 2	1326.05	6,005	59.05	1.0466	4	72%	0	0	0
Bookswagon	1267.00	6,375	0.0	1.0	4	70%	0	0	1
mansion books	1399.00	86	132.0	1.1042	4.5	84%	0	0	0
Cloudtail India	1506.00	1,299,156	239.0	1.1886	4.5	92%	1	1	0
Atlantic Publishers and Distributors	1695.00	14,537	428.0	1.3378	4.5	94%	0	0	0
Bookswagon	1728.00	6,375	461.0	1.3639	4	70%	0	0	1
Sunrise Book store	1576.00	1,356	309.0	1.2439	3.5	61%	0	0	0
Sunrise Book store	1703.00	1,356	436.0	1.3441	3.5	61%	0	0	0
Fast Media 2	2119.52	6,005	852.52	1.6729	4	72%	0	0	0
etohfa	4087.00	23	2820.0	3.2257	5	100%	0	0	0
Bookswagon	1728.00	6,375	461.0	1.3639	4	70%	0	0	1
Bookswagon	1802.00	6,375	535.0	1.4223	4	70%	0	0	1
Sunrise Book store	1975.00	1,356	708.0	1.5588	3.5	61%	0	0	0
