Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	193.93	3,254	0.0	1.0	4	75%	0	0	1
Winmaarc	269.00	118	75.07	1.3871	3.5	68%	0	0	0
Suryan Books	200.00	39	6.07	1.0313	4.5	95%	0	0	0
GBD BOOKS	200.00	232	6.07	1.0313	4	68%	0	0	0
Abhinav Books Store	220.00	60	26.07	1.1344	3	53%	0	0	0
Books Cloud	260.00	1	66.07	1.3407	1	0%	0	0	0
Resource book store	213.00	1	19.07	1.0983	5	100%	0	0	0
ScribbleGraffito	212.00	29	18.07	1.0932	4.5	91%	0	0	0
The Grand_Store	270.00	10	76.07	1.3923	3	50%	0	0	0
NS DISTRIBUTOR	250.00	7	56.07	1.2891	4	86%	0	0	0
Maitry book Agency	250.00	139	56.07	1.2891	3.5	68%	0	0	0
Ambe Books	318.88	2	124.95	1.6443	3	50%	0	0	0
Ginni Books	318.98	9	125.05	1.6448	4.5	89%	0	0	0
SAI BOOKS	247.00	181	53.07	1.2737	3	46%	0	0	0
famous_Books	450.00	4	256.07	2.3204	4.5	75%	0	0	0
Atlantic Publishers and Distributors	596.00	14,538	402.07	3.0733	4.5	94%	0	0	0
Peacockbooks	651.00	2,801	457.07	3.3569	4.5	92%	0	0	0
Bookswagon	706.00	6,382	512.07	3.6405	4	70%	0	0	0
Sunrise Book store	737.00	1,358	543.07	3.8003	3.5	61%	0	0	0
B2A UK	1087.00	6,928	893.07	5.6051	4.5	83%	0	0	0
Abhinav Books Store	225.00	60	31.07	1.1602	3	53%	0	0	0
Bookswagon	708.00	6,382	514.07	3.6508	4	70%	0	0	0
Sunrise Book store	674.00	1,358	480.07	3.4755	3.5	61%	0	0	0
Sunrise Book store	703.00	1,358	509.07	3.625	3.5	61%	0	0	0
BT BOOK	900.00		706.07	4.6408			0	0	0
