Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	605.00	6,596	0.0	1.0	4.5	85%	0	0	0
Sunrise Book store	867.00	1,356	262.0	1.4331	3.5	61%	0	0	0
Global Book Store	899.00	623	294.0	1.486	5	99%	1	0	1
Atlantic Publishers and Distributors	880.00	14,537	275.0	1.4545	4.5	94%	0	0	0
Bookswagon	979.00	6,375	374.0	1.6182	4	70%	0	0	0
Peacockbooks	934.00	2,800	329.0	1.5438	4.5	92%	0	0	0
JustBuyBooks	1233.00	26	628.0	2.038	3.5	69%	0	0	0
INFINITE BOOKS	1311.37	282	706.37	2.1676	5	99%	0	0	0
Fast Media 2	1605.27	6,005	1000.27	2.6533	4	72%	0	0	0
D R	1726.00	12,168	1121.0	2.8529	4	82%	0	0	0
Sunrise Book store	952.00	1,356	347.0	1.5736	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1166.00	14,537	561.0	1.9273	4.5	94%	0	0	0
Bookswagon	1216.00	6,375	611.0	2.0099	4	70%	0	0	0
Sunrise Book store	1300.00	1,356	695.0	2.1488	3.5	61%	0	0	0
Sunrise Book store	1190.00	1,356	585.0	1.9669	3.5	61%	0	0	0
SmartGlobal	1759.00	212	1154.0	2.9074	3	50%	0	0	0
