Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	390.00	1,299,246	0.0	1.0	4.5	92%	1	1	1
World500	468.00	3,267	78.0	1.2	4	76%	0	0	0
Amazing_Buy	479.00	17,787	89.0	1.2282	4.5	95%	1	0	0
uRead-Store	509.00	25,138	119.0	1.3051	4.5	92%	1	0	0
R-our Book	487.00	1,305	97.0	1.2487	4	77%	0	0	0
Bridging Borders	460.00	4	70.0	1.1795	5	100%	0	0	0
ApnaBazzar	540.00	49	150.0	1.3846	3.5	63%	0	0	0
Sri Ganesha Books	468.00	382	78.0	1.2	4	82%	0	0	0
O_Store	468.00	593	78.0	1.2	4.5	87%	0	0	0
Inetrade India	477.87	3,254	87.87	1.2253	4	75%	0	0	0
MK BOOKS INDIA	553.00	2,247	163.0	1.4179	2.5	34%	0	0	0
A Mind's Bookstore	474.00	1,409	84.0	1.2154	4.5	89%	0	0	0
RSONS	480.00	481	90.0	1.2308	4.5	84%	0	0	0
Bookflow	565.50	3,100	175.5	1.45	3.5	68%	0	0	0
SBM Enterprises	481.00	48	91.0	1.2333	4	75%	0	0	0
FOUNTAINHEAD	503.00	98	113.0	1.2897	4.5	91%	0	0	0
Okhla Book Distributor	449.00	59	59.0	1.1513	4.5	95%	0	0	0
The Bookhive	520.00	43	130.0	1.3333	4	80%	0	0	0
Book Wise Darya Ganj	595.00	1,098	205.0	1.5256	4.5	89%	0	0	0
BW ENTERPRISES	501.00	44	111.0	1.2846	4	79%	0	0	0
MONOBO BOOKS	510.00	117	120.0	1.3077	4.5	86%	0	0	0
V5MARK	502.00	8	112.0	1.2872	4	75%	0	0	0
Booknow	507.00	898	117.0	1.3	4	80%	0	0	0
Comma365	576.00	2,242	186.0	1.4769	4.5	95%	0	0	0
Randomindia	538.00	9	148.0	1.3795	3.5	67%	0	0	0
Booksmandi	520.00	2,531	130.0	1.3333	4.5	89%	0	0	0
Wish Your Book	552.50		162.5	1.4167			0	0	0
BooksRaja	535.00	171	145.0	1.3718	4.5	85%	0	0	0
#BooksStore	566.00	6	176.0	1.4513	5	100%	0	0	0
Suryan Books	559.00	39	169.0	1.4333	4.5	95%	0	0	0
Darth Vader	561.00	61	171.0	1.4385	4	77%	0	0	0
Abhinav Books Store	572.00	60	182.0	1.4667	3	53%	0	0	0
Sunrise Book store	521.00	1,358	131.0	1.3359	3.5	61%	0	0	0
BOOK CENTRE	559.00	862	169.0	1.4333	4	81%	0	0	0
ScribbleGraffito	573.18	29	183.18	1.4697	4.5	91%	0	0	0
Resource book store	594.00	1	204.0	1.5231	5	100%	0	0	0
Nanhi Shop	577.00	53	187.0	1.4795	3	51%	0	0	0
DilliDukan	615.00	5	225.0	1.5769	5	100%	0	0	0
Kushii Radiance Bookshop	595.00	63	205.0	1.5256	4.5	84%	0	0	0
Vaishno Books Store	622.11	7	232.11	1.5952	4.5	86%	0	0	0
Book store01	674.00	14	284.0	1.7282	3.5	57%	0	0	0
Winmaarc	705.00	118	315.0	1.8077	3.5	68%	0	0	0
BookAdda	636.00	365	246.0	1.6308	3	46%	0	0	0
Books-a-zillion	629.10	89	239.1	1.6131	4	82%	0	0	0
Browsers' Lounge	666.00	122	276.0	1.7077	4.5	96%	0	0	0
Payal Books	650.00	657	260.0	1.6667	3	51%	0	0	0
SansRack	699.00	1,051	309.0	1.7923	4.5	94%	0	0	0
A to Z Book House	699.00	1,275	309.0	1.7923	3	46%	0	0	0
Ginni Books	692.58	9	302.58	1.7758	4.5	89%	0	0	0
Ambe Books	692.68	2	302.68	1.7761	3	50%	0	0	0
Bookflow	608.13	3,100	218.13	1.5593	3.5	68%	0	0	0
ScribbleGraffito	573.18	29	183.18	1.4697	4.5	91%	0	0	0
BooksRaja	557.00	171	167.0	1.4282	4.5	85%	0	0	0
Abhinav Books Store	598.00	60	208.0	1.5333	3	53%	0	0	0
SAI BOOKS	643.00	181	253.0	1.6487	3	46%	0	0	0
Universal Books House	819.00	1	429.0	2.1	5	100%	0	0	0
Atlantic Publishers and Distributors	1228.00	14,538	838.0	3.1487	4.5	94%	0	0	0
Peacockbooks	1280.00	2,801	890.0	3.2821	4.5	92%	0	0	0
Bookswagon	1386.00	6,382	996.0	3.5538	4	70%	0	0	0
D R	2211.00	12,169	1821.0	5.6692	4	82%	0	0	0
Abhinav Books Store	629.10	60	239.1	1.6131	3	53%	0	0	0
Books-a-zillion	699.00	89	309.0	1.7923	4	82%	0	0	0
Ambe Books	696.59	2	306.59	1.7861	3	50%	0	0	0
Ginni Books	696.69	9	306.69	1.7864	4.5	89%	0	0	0
Sunrise Book store	699.00	1,358	309.0	1.7923	3.5	61%	0	0	0
Sunrise Book store	1500.00	1,358	1110.0	3.8462	3.5	61%	0	0	0
Sunrise Book store	1351.00	1,358	961.0	3.4641	3.5	61%	0	0	0
Bookswagon	1384.00	6,382	994.0	3.5487	4	70%	0	0	0
Sunrise Book store	1425.00	1,358	1035.0	3.6538	3.5	61%	0	0	0
