Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CONCEPT KART®	2710.00	46	110.0	1.0423	4.5	80%	0	0	0
Amazing Buy	2720.00	183,788	120.0	1.0462	5	98%	1	0	1
Need For You	2600.00		0.0	1.0			0	0	0
International Book Centre	2800.00	56	200.0	1.0769	4	71%	0	0	0
Inetrade India	2948.00	3,256	348.0	1.1338	4	75%	0	0	0
Booknow	2963.00	898	363.0	1.1396	4	80%	0	0	0
MK BOOKS INDIA	3229.00	2,249	629.0	1.2419	2.5	34%	0	0	0
Book store01	3799.00	14	1199.0	1.4612	3.5	57%	0	0	0
BOOKKR	3799.00	5	1199.0	1.4612	3.5	60%	0	0	0
Buy Amazing Books	3849.00	3,558	1249.0	1.4804	3	51%	0	0	0
W S Retaill	3506.00	34	906.0	1.3485	3.5	68%	0	0	0
SN Square	4369.00	59	1769.0	1.6804	4	75%	0	0	0
Sunrise Book store	8462.00	1,360	5862.0	3.2546	3.5	61%	0	0	0
INFINITE BOOKS	8872.57	288	6272.57	3.4125	5	99%	0	0	0
