Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	254.00	25,138	4.0	1.016	4.5	92%	1	0	1
Amazing_Buy	254.00	17,787	4.0	1.016	4.5	95%	1	0	0
ReadAhead	269.00	213	19.0	1.076	4	79%	0	0	0
Bookflow	269.10	3,100	19.1	1.0764	3.5	68%	0	0	0
Goodread Bookstore	299.00	579	49.0	1.196	5	97%	1	0	0
Comma365	274.00	2,242	24.0	1.096	4.5	95%	0	0	0
Sunrise Book store	250.00	1,358	0.0	1.0	3.5	61%	0	0	0
Skycart	254.00	479	4.0	1.016	4.5	90%	0	0	0
Books-a-zillion	269.10	89	19.1	1.0764	4	82%	0	0	0
A to Z Book House	299.00	1,275	49.0	1.196	3	46%	0	0	0
Sunrise Book store	250.00	1,358	0.0	1.0	3.5	61%	0	0	0
