Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	306.00	6,601	0.0	1.0	4.5	85%	0	0	0
Cloudtail India	312.00	1,299,289	6.0	1.0196	4.5	92%	1	1	1
Amazing_Buy	322.00	17,790	16.0	1.0523	4.5	95%	1	0	0
Amazing_Buy	388.00	17,790	82.0	1.268	4.5	95%	1	0	0
SRBOOKWORLD	459.00	404	153.0	1.5	4.5	93%	0	0	0
Skycart	409.00	479	103.0	1.3366	4.5	90%	0	0	0
RSONS	415.00	481	109.0	1.3562	4.5	84%	0	0	0
A to Z Book House	499.00	1,275	193.0	1.6307	3	45%	0	0	0
Atlantic Publishers and Distributors	611.00	14,540	305.0	1.9967	4.5	94%	0	0	0
Sunrise Book store	754.00	1,359	448.0	2.4641	3.5	61%	0	0	0
Sunrise Book store	694.00	1,359	388.0	2.268	3.5	61%	0	0	0
Sunrise Book store	720.00	1,359	414.0	2.3529	3.5	61%	0	0	0
