Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	543.00	3,269	0.0	1.0	4	76%	0	0	0
Amazing_Buy	558.00	17,788	15.0	1.0276	4.5	95%	1	0	1
Inetrade India	543.28	3,254	0.28	1.0005	4	75%	0	0	0
uRead-Store	633.00	25,141	90.0	1.1657	4.5	92%	1	0	0
Lot Book	635.00	177	92.0	1.1694	4.5	88%	0	0	0
iTippi Book	599.00	108	56.0	1.1031	4.5	91%	0	0	0
Sri Ganesha Books	575.00	382	32.0	1.0589	4	82%	0	0	0
A Mind's Bookstore	583.00	1,409	40.0	1.0737	4.5	89%	0	0	0
MK BOOKS INDIA	679.00	2,248	136.0	1.2505	2.5	34%	0	0	0
O_Store	599.25	593	56.25	1.1036	4.5	87%	0	0	0
Goodread Bookstore	703.00	579	160.0	1.2947	5	97%	1	0	0
Booknow	623.00	898	80.0	1.1473	4	80%	0	0	0
ScribbleGraffito	663.17	29	120.17	1.2213	4.5	91%	0	0	0
Suraj Trading - Express Delivery	649.00	48	106.0	1.1952	3	53%	0	0	0
Mumbai gift corner	759.00	720	216.0	1.3978	4.5	89%	0	0	0
HERITAGE PUBLISHERS	759.00	783	216.0	1.3978	4.5	94%	0	0	0
Book store01	749.00	14	206.0	1.3794	3.5	57%	0	0	0
CrossWord Books	735.00	116	192.0	1.3536	5	95%	0	0	0
Shreeganesh16	715.00	27	172.0	1.3168	4.5	83%	0	0	0
BookInc	720.00	17	177.0	1.326	4.5	94%	0	0	0
Buy Amazing Books	799.00	3,557	256.0	1.4715	3	51%	0	0	0
BOOKKR	799.00	5	256.0	1.4715	3.5	60%	0	0	0
A to Z Book House	799.00	1,275	256.0	1.4715	3	46%	0	0	0
Maitry book Agency	799.00	139	256.0	1.4715	3.5	68%	0	0	0
S B T books	743.00	113	200.0	1.3683	4.5	88%	0	0	0
W S Retaill	737.00	34	194.0	1.3573	3.5	68%	0	0	0
PKS RETAIL	1183.00	4	640.0	2.1786	5	100%	0	0	0
Bookswagon	1231.00	6,387	688.0	2.267	4	70%	0	0	0
Sunrise Book store	1226.00	1,358	683.0	2.2578	3.5	61%	0	0	0
Fast Media 2	2024.51	6,006	1481.51	3.7284	4	72%	0	0	0
CrossWord Books	735.00	116	192.0	1.3536	5	95%	0	0	0
Bookswagon	1378.00	6,387	835.0	2.5378	4	70%	0	0	0
Sunrise Book store	1278.00	1,358	735.0	2.3536	3.5	61%	0	0	0
Bookswagon	1419.00	6,387	876.0	2.6133	4	70%	0	0	0
Sunrise Book store	1533.00	1,358	990.0	2.8232	3.5	61%	0	0	0
