Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Prism Books Pvt Ltd	6531.00	1,014	0.0	1.0	4.5	83%	0	0	1
Bookswagon	8140.00	6,376	1609.0	1.2464	4	70%	0	0	0
Repro Books-On-Demand	8555.00	8,424	2024.0	1.3099	4.5	94%	1	0	0
Peacockbooks	8539.00	2,801	2008.0	1.3075	4.5	92%	0	0	0
Sunrise Book store	8714.00	1,356	2183.0	1.3343	3.5	61%	0	0	0
ReproIndia	9199.00	924	2668.0	1.4085	4	79%	0	0	0
Fast Media 2	9458.00	6,005	2927.0	1.4482	4	72%	0	0	0
SmartGlobal	9830.00	212	3299.0	1.5051	3	50%	0	0	0
Atlantic Publishers and Distributors	10160.00	14,537	3629.0	1.5557	4.5	94%	0	0	0
D R	12196.00	12,167	5665.0	1.8674	4	82%	0	0	0
Bookswagon	9885.00	6,376	3354.0	1.5136	4	70%	0	0	0
Sunrise Book store	9743.00	1,356	3212.0	1.4918	3.5	61%	0	0	0
Fast Media 2	10783.76	6,005	4252.76	1.6512	4	72%	0	0	0
etohfa	13006.00	23	6475.0	1.9914	5	100%	0	0	0
