Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	484.00	6,596	27.93	1.0612	4.5	85%	0	0	0
uRead-Store	531.07	25,134	75.0	1.1644	4.5	92%	1	0	1
Inetrade India	456.07	3,253	0.0	1.0	4	75%	0	0	0
Comma365	505.00	2,242	48.93	1.1073	4.5	95%	0	0	0
The Bookhive	479.20	43	23.13	1.0507	4	80%	0	0	0
BW ENTERPRISES	467.00	44	10.93	1.024	4	79%	0	0	0
Booksmandi	480.00	2,531	23.93	1.0525	4.5	89%	0	0	0
Cloudtail India	601.00	1,299,190	144.93	1.3178	4.5	92%	1	1	0
Books For All	669.00	314	212.93	1.4669	4	81%	1	0	0
A to Z Book House	599.00	1,275	142.93	1.3134	3	46%	0	0	0
Bookswagon	780.00	6,382	323.93	1.7103	4	70%	0	0	0
Bookswagon	781.00	6,382	324.93	1.7125	4	70%	0	0	0
famous_Books	799.00	3	342.93	1.7519	5	100%	0	0	0
Sunrise Book store	742.00	1,357	285.93	1.6269	3.5	61%	0	0	0
Sunrise Book store	779.00	1,357	322.93	1.7081	3.5	61%	0	0	0
DONE DEAL	1000.00	327	543.93	2.1926	4.5	98%	0	0	0
B2A UK	1200.00	6,928	743.93	2.6312	4.5	83%	0	0	0
