Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	905.00	25,132	40.0	1.0462	4.5	92%	1	0	1
Okhla Book Distributor	865.00	59	0.0	1.0	4.5	95%	0	0	0
Book Wise Darya Ganj	1015.00	1,098	150.0	1.1734	4.5	89%	0	0	0
Bookflow	1130.13	3,100	265.13	1.3065	3.5	67%	0	0	0
Inetrade India	1081.52	3,252	216.52	1.2503	4	75%	0	0	0
O_Store	1013.22	593	148.22	1.1714	4.5	87%	0	0	0
Nanhi Shop	1073.00	53	208.0	1.2405	3	51%	0	0	0
Darth Vader	1089.00	61	224.0	1.259	4	77%	0	0	0
Suryan Books	1104.00	39	239.0	1.2763	4.5	95%	0	0	0
BooksRaja	1088.00	171	223.0	1.2578	4.5	85%	0	0	0
ScribbleGraffito	1078.17	29	213.17	1.2464	4.5	91%	0	0	0
HERITAGE PUBLISHERS	1234.00	783	369.0	1.4266	4.5	94%	0	0	0
Starmark	1169.10	2,139	304.1	1.3516	3.5	68%	0	0	0
BookInc	1209.00	17	344.0	1.3977	4.5	94%	0	0	0
killer,sbooks	1299.00	18	434.0	1.5017	5	100%	0	0	0
MEETA BOOKS	1169.00	47	304.0	1.3514	2.5	36%	0	0	0
BOOKKR	1299.00	5	434.0	1.5017	3.5	60%	0	0	0
Books-a-zillion	1299.00	89	434.0	1.5017	4	82%	0	0	0
S B T books	1199.00	113	334.0	1.3861	4.5	88%	0	0	0
SN Square	1429.00	59	564.0	1.652	4	75%	0	0	0
W S Retaill	1199.00	34	334.0	1.3861	3.5	69%	0	0	0
Sunrise Book store	1704.00	1,356	839.0	1.9699	3.5	61%	0	0	0
Kakkar stores	1999.00		1134.0	2.311			0	0	0
MK BOOKS INDIA	1999.00	2,247	1134.0	2.311	2.5	34%	0	0	0
etohfa	5327.00	23	4462.0	6.1584	5	100%	0	0	0
