Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	355.00	6,596	0.0	1.0	4.5	85%	0	0	0
aspire india	600.00	331	245.0	1.6901	4	73%	1	0	0
uRead-Store	600.00	25,133	245.0	1.6901	4.5	92%	1	0	1
Randomindia	559.00	9	204.0	1.5746	3.5	67%	0	0	0
MK BOOKS INDIA	699.00	2,247	344.0	1.969	2.5	34%	0	0	0
Atlantic Publishers and Distributors	665.00	14,537	310.0	1.8732	4.5	94%	0	0	0
Peacockbooks	720.00	2,801	365.0	2.0282	4.5	92%	0	0	0
Bookswagon	784.00	6,377	429.0	2.2085	4	70%	0	0	0
Payal Books	699.00	657	344.0	1.969	3	51%	0	0	0
Sunrise Book store	747.00	1,356	392.0	2.1042	3.5	61%	0	0	0
Bookswagon	785.00	6,377	430.0	2.2113	4	70%	0	0	0
Sunrise Book store	781.00	1,356	426.0	2.2	3.5	61%	0	0	0
B2A UK	1092.00	6,928	737.0	3.0761	4.5	83%	0	0	0
SmartGlobal	1546.00	212	1191.0	4.3549	3	50%	0	0	0
etohfa	2047.00	23	1692.0	5.7662	5	100%	0	0	0
Klamp Associates	2231.00	1	1876.0	6.2845	5	100%	0	0	0
