Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Harsha Enterprses	388.00		0.0	1.0			0	0	0
Cloudtail India	402.00	1,299,289	14.0	1.0361	4.5	92%	1	1	1
Essay Shopping Malls	457.00	52	69.0	1.1778	4	75%	0	0	0
R K Books	476.00	1,597	88.0	1.2268	3.5	69%	0	0	0
MK BOOKS INDIA	476.00	2,249	88.0	1.2268	2.5	34%	0	0	0
uRead-Store	515.00	25,152	127.0	1.3273	4.5	92%	1	0	0
Payal Books	425.00	657	37.0	1.0954	3	52%	0	0	0
Inetrade India	453.11	3,256	65.11	1.1678	4	75%	0	0	0
skypee	547.00	195	159.0	1.4098	4	74%	0	0	0
Chicken Neck Publishers	595.00	86	207.0	1.5335	4	76%	0	0	0
NAMARA BOOKS	547.00	41	159.0	1.4098	2	18%	0	0	0
BOOK CENTRE	575.00	862	187.0	1.482	4	81%	0	0	0
CNA Bookstore	536.00	477	148.0	1.3814	4.5	95%	0	0	0
VNSstores	595.00	33	207.0	1.5335	3.5	61%	0	0	0
Books-a-zillion	595.00	89	207.0	1.5335	4	82%	0	0	0
