Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VIVA MARKETING	1400.00	113	0.0	1.0	4	67%	0	0	1
Source Books Pvt Ltd	1499.00	1,125	99.0	1.0707	4	82%	0	0	0
Atlantic Publishers and Distributors	1737.00	14,540	337.0	1.2407	4.5	94%	0	0	0
Bookswagon	1738.00	6,387	338.0	1.2414	4	70%	0	0	0
Peacockbooks	1722.00	2,801	322.0	1.23	4.5	92%	0	0	0
Sunrise Book store	1641.00	1,359	241.0	1.1721	3.5	61%	0	0	0
MK BOOKS INDIA	1896.00	2,249	496.0	1.3543	2.5	34%	0	0	0
JustBuyBooks	1859.00	26	459.0	1.3279	3.5	69%	0	0	0
B2A UK	2064.00	6,928	664.0	1.4743	4.5	83%	0	0	0
INFINITE BOOKS	2185.13	288	785.13	1.5608	5	99%	0	0	0
Atlantic Publishers and Distributors	1649.00	14,540	249.0	1.1779	4.5	94%	0	0	0
Bookswagon	1738.00	6,387	338.0	1.2414	4	70%	0	0	0
Bookswagon	1939.00	6,387	539.0	1.385	4	70%	0	0	0
Bookswagon	1976.00	6,387	576.0	1.4114	4	70%	0	0	0
Sunrise Book store	1843.00	1,359	443.0	1.3164	3.5	61%	0	0	0
Sunrise Book store	1856.00	1,359	456.0	1.3257	3.5	61%	0	0	0
Fast Media 2	2413.97	6,006	1013.97	1.7243	4	72%	0	0	0
NEW BOOK SHOPS	3310.00		1910.0	2.3643			1	0	0
D R	3376.00	12,169	1976.0	2.4114	4	82%	0	0	0
etohfa	3624.00	23	2224.0	2.5886	5	100%	0	0	0
