Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	359.00	25,127	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	359.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
Repro Books on Demand	365.00	3,418	6.0	1.0167	4.5	93%	1	0	0
Book Wise Darya Ganj	519.00	1,097	160.0	1.4457	4.5	89%	0	0	0
Bookflow	539.10	3,100	180.1	1.5017	3.5	67%	0	0	0
Comma365	505.00	2,242	146.0	1.4067	4.5	95%	0	0	0
HERITAGE PUBLISHERS	569.00	783	210.0	1.585	4.5	94%	0	0	0
Skycart	500.00	479	141.0	1.3928	4.5	90%	0	0	0
Sunrise Book store	458.00	1,356	99.0	1.2758	3.5	61%	0	0	0
Books-a-zillion	539.10	89	180.1	1.5017	4	82%	0	0	0
Sunrise Book store	542.00	1,356	183.0	1.5097	3.5	61%	0	0	0
A to Z Book House	599.00	1,275	240.0	1.6685	3	46%	0	0	0
Books-a-zillion	599.00	89	240.0	1.6685	4	82%	0	0	0
