Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Patrika Book Centre	440.00	93	0.0	1.0	5	100%	0	0	0
Repro Books on Demand	453.00	3,418	13.0	1.0295	4.5	93%	1	0	1
Amazing_Buy	461.00	17,787	21.0	1.0477	4.5	95%	1	0	0
Read factor	461.00	1,528	21.0	1.0477	3.5	67%	0	0	0
Patrika Book Centre	465.00	93	25.0	1.0568	5	100%	0	0	0
World500	468.00	3,269	28.0	1.0636	4	76%	0	0	0
Cloudtail India	473.00	1,299,258	33.0	1.075	4.5	92%	1	1	0
Inetrade India	477.87	3,254	37.87	1.0861	4	75%	0	0	0
MK BOOKS INDIA	594.00	2,247	154.0	1.35	2.5	34%	0	0	0
Bookflow	608.13	3,100	168.13	1.3821	3.5	68%	0	0	0
ScribbleGraffito	573.18	29	133.18	1.3027	4.5	91%	0	0	0
Buy Amazing Books	699.00	3,557	259.0	1.5886	3	51%	0	0	0
Buy24*7	699.00	19	259.0	1.5886	4.5	89%	0	0	0
Books-a-zillion	629.10	89	189.1	1.4298	4	82%	0	0	0
A to Z Book House	699.00	1,275	259.0	1.5886	3	46%	0	0	0
Books: The Destiny Maker	749.00	285	309.0	1.7023	4	68%	0	0	0
JustBuyBooks	1095.00	26	655.0	2.4886	3.5	69%	0	0	0
