Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OLD IS GOLD BOOK'S	459.00	64	0.0	1.0	3	56%	0	0	1
Amazing_Buy	595.00	17,786	136.0	1.2963	4.5	95%	1	0	0
uRead-Store	638.00	25,134	179.0	1.39	4.5	92%	1	0	0
Crossword Bookstores Ltd	639.00	2,475	180.0	1.3922	4	74%	0	0	0
MONOBO BOOKS	583.00	117	124.0	1.2702	4.5	86%	0	0	0
Inetrade India	608.69	3,253	149.69	1.3261	4	75%	0	0	0
Goodread Bookstore	703.00	579	244.0	1.5316	5	97%	1	0	0
ReadAhead	719.00	213	260.0	1.5664	4	79%	0	0	0
Sri Ganesha Books	647.00	382	188.0	1.4096	4	82%	0	0	0
FOUNTAINHEAD	647.00	98	188.0	1.4096	4.5	91%	0	0	0
Booknow	623.00	898	164.0	1.3573	4	80%	0	0	0
AskTech Books	682.00	2	223.0	1.4858	2.5	50%	0	0	0
O_Store	674.25	593	215.25	1.469	4.5	87%	0	0	0
MK BOOKS INDIA	764.00	2,247	305.0	1.6645	2.5	34%	0	0	0
SBM Enterprises	683.24	48	224.24	1.4885	4	75%	0	0	0
Comma365	749.00	2,242	290.0	1.6318	4.5	95%	0	0	0
Shreeganesh16	715.00	27	256.0	1.5577	4.5	83%	0	0	0
The Bookhive	719.20	43	260.2	1.5669	4	80%	0	0	0
Browsers' Lounge	719.20	122	260.2	1.5669	4.5	96%	0	0	0
Buy Amazing Books	799.00	3,549	340.0	1.7407	3	51%	0	0	0
GBD BOOKS	719.00	232	260.0	1.5664	4	68%	0	0	0
Starmark	719.10	2,139	260.1	1.5667	3.5	68%	0	0	0
Sunrise Book store	676.00	1,357	217.0	1.4728	3.5	61%	0	0	0
Skycart	728.00	479	269.0	1.5861	4.5	90%	0	0	0
Bookflow	809.10	3,100	350.1	1.7627	3.5	67%	0	0	0
BooksRaja	717.00	171	258.0	1.5621	4.5	85%	0	0	0
Booksmandi	720.00	2,531	261.0	1.5686	4.5	89%	0	0	0
S B T books	739.00	113	280.0	1.61	4.5	88%	0	0	0
W S Retaill	737.00	34	278.0	1.6057	3.5	69%	0	0	0
RSONS	747.00	481	288.0	1.6275	4.5	84%	0	0	0
ScribbleGraffito	746.17	29	287.17	1.6256	4.5	91%	0	0	0
HERITAGE PUBLISHERS	854.00	783	395.0	1.8606	4.5	94%	0	0	0
CrossWord Books	827.00	116	368.0	1.8017	5	95%	0	0	0
ROXY BOOK SHOP	799.00	69	340.0	1.7407	4	72%	0	0	0
amazingbuy_	799.00	1	340.0	1.7407	5	100%	0	0	0
MEETA BOOKS	809.00	47	350.0	1.7625	2.5	36%	0	0	0
BookAdda	818.00	365	359.0	1.7821	3	47%	0	0	0
Santusti Enterprises	899.00	26	440.0	1.9586	4	81%	0	0	0
Book store01	879.00	11	420.0	1.915	3	45%	0	0	0
Books-a-zillion	809.10	89	350.1	1.7627	4	82%	0	0	0
BOOKKR	899.00	5	440.0	1.9586	3.5	60%	0	0	0
Maitry book Agency	799.00	139	340.0	1.7407	3.5	68%	0	0	0
Ambe Books	877.98	2	418.98	1.9128	3	50%	0	0	0
Ginni Books	877.98	9	418.98	1.9128	4.5	89%	0	0	0
A to Z Book House	899.00	1,275	440.0	1.9586	3	46%	0	0	0
SAI BOOKS	890.00	181	431.0	1.939	3	46%	0	0	0
PKS RETAIL	1192.00	4	733.0	2.5969	5	100%	0	0	0
Bookswagon	1671.00	6,382	1212.0	3.6405	4	70%	0	0	0
Fast Media 2	2118.99	6,005	1659.99	4.6165	4	72%	0	0	0
D R	3088.00	12,168	2629.0	6.7277	4	82%	0	0	0
ReadAhead	809.00	213	350.0	1.7625	4	79%	0	0	0
ScribbleGraffito	746.17	29	287.17	1.6256	4.5	91%	0	0	0
W S Retaill	830.00	34	371.0	1.8083	3.5	69%	0	0	0
S B T books	836.00	113	377.0	1.8214	4.5	88%	0	0	0
Sunrise Book store	720.00	1,357	261.0	1.5686	3.5	61%	0	0	0
CrossWord Books	827.00	116	368.0	1.8017	5	95%	0	0	0
BOOKKR	899.00	5	440.0	1.9586	3.5	60%	0	0	0
Books-a-zillion	899.00	89	440.0	1.9586	4	82%	0	0	0
SAI BOOKS	890.00	181	431.0	1.939	3	46%	0	0	0
Sunrise Book store	1648.00	1,357	1189.0	3.5904	3.5	61%	0	0	0
