Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Medical Book store	6000.00	397	90.0	1.0152	4.5	91%	0	0	1
Sunrise Book store	5910.00	1,360	0.0	1.0	3.5	61%	0	0	0
Jaypee Brothers Medical Publishers	6413.00	42	503.0	1.0851	4	82%	1	0	0
SHOPMEBOOK	6795.00		885.0	1.1497			0	0	0
AMBOOK	6999.00	3	1089.0	1.1843	4.5	100%	0	0	0
uRead-Store	7113.34	25,154	1203.34	1.2036	4.5	92%	1	0	0
Cloudtail India	7125.00	1,299,292	1215.0	1.2056	4.5	92%	1	1	0
Books-a-zillion	7134.50	89	1224.5	1.2072	4	82%	0	0	0
Booksmandi	7125.00	2,531	1215.0	1.2056	4.5	89%	0	0	0
OneShop Books	7699.99	41	1789.99	1.3029	4.5	90%	0	0	0
Peacockbooks	8241.00	2,801	2331.0	1.3944	4.5	92%	0	0	0
Fast Media 2	9061.36	6,006	3151.36	1.5332	4	72%	0	0	0
Atlantic Publishers and Distributors	9466.00	14,540	3556.0	1.6017	4.5	94%	0	0	0
Star Books Co	9688.00	3	3778.0	1.6393	3.5	67%	0	0	0
Sunrise Book store	9636.00	1,360	3726.0	1.6305	3.5	61%	0	0	0
Sunrise Book store	9973.00	1,360	4063.0	1.6875	3.5	61%	0	0	0
Bookswagon	10094.00	6,387	4184.0	1.708	4	70%	0	0	0
Sunrise Book store	13025.00	1,360	7115.0	2.2039	3.5	61%	0	0	0
etohfa	16880.00	23	10970.0	2.8562	5	100%	0	0	0
etohfa	16934.00	23	11024.0	2.8653	5	100%	0	0	0
