Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1941.00	14,538	0.0	1.0	4.5	94%	0	0	1
Atlantic Publishers and Distributors	2046.00	14,538	105.0	1.0541	4.5	94%	1	0	1
Peacockbooks	1993.00	2,801	52.0	1.0268	4.5	92%	0	0	0
B2A UK	2080.00	6,928	139.0	1.0716	4.5	83%	0	0	0
Bookswagon	2230.00	6,382	289.0	1.1489	4	70%	0	0	0
Sunrise Book store	2144.00	1,358	203.0	1.1046	3.5	61%	0	0	0
Sunrise Book store	2375.00	1,358	434.0	1.2236	3.5	61%	0	0	0
INFINITE BOOKS	2694.12	286	753.12	1.388	5	99%	0	0	0
D R	3694.00	12,168	1753.0	1.9031	4	82%	0	0	0
Atlantic Publishers and Distributors	2693.00	14,538	752.0	1.3874	4.5	94%	0	0	1
Bookswagon	2771.00	6,382	830.0	1.4276	4	70%	0	0	0
Bookswagon	3215.00	6,382	1274.0	1.6564	4	70%	0	0	0
Sunrise Book store	3185.00	1,358	1244.0	1.6409	3.5	61%	0	0	0
