Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	300.00	13	10.0	1.0345	4.5	85%	0	0	0
Old Book Den	360.00	4	70.0	1.2414	4.5	100%	0	0	0
OLD IS GOLD BOOK'S	290.00	64	0.0	1.0	3	56%	0	0	0
Dev Book store	300.00	4	10.0	1.0345	3.5	50%	0	0	0
Kozzy Books	300.00	6	10.0	1.0345	5	100%	0	0	0
A H boOKS	401.00	5	111.0	1.3828	5	100%	0	0	0
QUALITYBOOKS INDIA	465.00	50	175.0	1.6034	4.5	94%	0	0	0
India Books Distributor	545.00	16	255.0	1.8793	4	75%	0	0	1
Yuvika Books House	530.00	13	240.0	1.8276	4.5	85%	0	0	0
Book&Books	488.00		198.0	1.6828			0	0	0
OLD IS GOLD BOOK'S	290.00	64	0.0	1.0	3	56%	0	0	0
New Book Links	530.00	59	240.0	1.8276	4	73%	0	0	0
DIAMONDBOOKSHOP	550.00		260.0	1.8966			0	0	0
QUALITYBOOKS INDIA	649.00	50	359.0	2.2379	4.5	94%	0	0	0
Bala Book Center	650.00	11	360.0	2.2414	3	45%	0	0	0
Kashish Book Store	549.00	2	259.0	1.8931	5	100%	0	0	0
Kozzy Books	599.00	6	309.0	2.0655	5	100%	0	0	0
Saibookdepot	789.00	43	499.0	2.7207	3	44%	0	0	0
continental traders hyderabad	799.00		509.0	2.7552			0	0	0
Arora Book	929.00	14	639.0	3.2034	4	71%	0	0	0
OLD IS GOLD BOOK'S	355.00	64	65.0	1.2241	3	56%	0	0	0
