Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	3613.00	14,538	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	3714.00	2,801	101.0	1.028	4.5	92%	0	0	0
Bookswagon	4299.00	6,382	686.0	1.1899	4	70%	0	0	0
Sunrise Book store	4632.00	1,358	1019.0	1.282	3.5	61%	0	0	0
Bookswagon	5109.00	6,382	1496.0	1.4141	4	70%	0	0	0
Sunrise Book store	5092.00	1,358	1479.0	1.4094	3.5	61%	0	0	0
Fast Media 2	5753.82	6,006	2140.82	1.5925	4	72%	0	0	0
Atlantic Publishers and Distributors	5840.00	14,538	2227.0	1.6164	4.5	94%	0	0	1
INFINITE BOOKS	6887.08	287	3274.08	1.9062	5	99%	0	0	0
etohfa	10704.00	23	7091.0	2.9626	5	100%	0	0	0
Bookswagon	5784.00	6,382	2171.0	1.6009	4	70%	0	0	0
Sunrise Book store	5777.00	1,358	2164.0	1.5989	3.5	61%	0	0	0
