Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	116.00	1,532	14.31	1.1407	3.5	67%	0	0	0
Buy Amazing Books	119.00	3,558	17.31	1.1702	3	51%	0	0	0
World500	119.00	3,276	17.31	1.1702	4	76%	0	0	0
uRead-Store	139.74	25,150	38.05	1.3742	4.5	92%	1	0	1
BOOKBELLA	140.00		38.31	1.3767			0	0	0
ABSSV BOOKS WORLD	175.00	25	73.31	1.7209	4	72%	0	0	0
MK BOOKS INDIA	175.00	2,249	73.31	1.7209	2.5	34%	0	0	0
COSTA BOOK	175.00	1	73.31	1.7209	1	0%	0	0	0
Inetrade India	101.69	3,254	0.0	1.0	4	75%	0	0	0
AskTech Books	138.00	2	36.31	1.3571	2.5	50%	0	0	0
BOOKMARE	140.00	4	38.31	1.3767	3.5	50%	0	0	0
CrossWord Books	161.00	116	59.31	1.5832	5	95%	0	0	0
BSK Book	175.00	160	73.31	1.7209	3.5	61%	0	0	0
Book store01	175.00	14	73.31	1.7209	3.5	57%	0	0	0
Mumbai gift corner	225.00	720	123.31	2.2126	4.5	89%	0	0	0
ScribbleGraffito	145.25	29	43.56	1.4284	4.5	91%	0	0	0
Royal500	230.00	882	128.31	2.2618	4.5	92%	0	0	0
BookAdda	156.00	365	54.31	1.5341	3	46%	0	0	0
BookInc	158.00	17	56.31	1.5537	4.5	94%	0	0	0
BOOKKR	205.00	5	103.31	2.0159	3.5	60%	0	0	0
CrossWord Books	161.00	116	59.31	1.5832	5	95%	0	0	0
Suraj Trading - Express Delivery	149.00	48	47.31	1.4652	3	53%	0	0	0
Shreeganesh16	175.00	27	73.31	1.7209	4.5	83%	0	0	0
A to Z Book House	175.00	1,275	73.31	1.7209	3	46%	0	0	0
Bookswagon	338.00	6,387	236.31	3.3238	4	70%	0	0	0
Ginni Books	254.30	9	152.61	2.5007	4.5	89%	0	0	0
Ambe Books	254.30	2	152.61	2.5007	3	50%	0	0	0
S B T books	163.00	113	61.31	1.6029	4.5	88%	0	0	0
W S Retaill	162.00	34	60.31	1.5931	3.5	68%	0	0	0
Sunrise Book store	320.00	1,359	218.31	3.1468	3.5	61%	0	0	0
Ginni Books	254.37	9	152.68	2.5014	4.5	89%	0	0	0
