Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	463.00	1,299,156	0.0	1.0	4.5	92%	1	1	0
Repro Books on Demand	463.00	3,418	0.0	1.0	4.5	93%	1	0	0
uRead-Store	463.00	25,127	0.0	1.0	4.5	92%	1	0	1
SAIRAM16	468.00	123	5.0	1.0108	5	95%	0	0	0
World500	468.00	3,248	5.0	1.0108	4	76%	0	0	0
ApnaBazzar	488.00	49	25.0	1.054	3.5	63%	0	0	0
Buy Amazing Books	489.00	3,536	26.0	1.0562	3	51%	0	0	0
Amazing_Buy	539.00	17,781	76.0	1.1641	4.5	95%	1	0	0
Crossword Bookstores Ltd	559.00	2,475	96.0	1.2073	4	74%	0	0	0
Mumbai gift corner	573.00	717	110.0	1.2376	4.5	90%	0	0	0
R-our Book	524.00	1,304	61.0	1.1317	4	78%	0	0	0
MK BOOKS INDIA	594.00	2,245	131.0	1.2829	2.5	34%	0	0	0
Bookflow	608.13	3,100	145.13	1.3135	3.5	67%	0	0	0
International Book Centre	499.00	56	36.0	1.0778	4	71%	0	0	0
RSONS	517.00	481	54.0	1.1166	4.5	84%	0	0	0
Randomindia	538.00	9	75.0	1.162	3.5	67%	0	0	0
MONOBO BOOKS	510.00	117	47.0	1.1015	4.5	86%	0	0	0
Inetrade India	571.19	3,249	108.19	1.2337	4	75%	0	0	0
ScribbleGraffito	573.18	29	110.18	1.238	4.5	91%	0	0	0
DARPAN	550.00	33	87.0	1.1879	4.5	85%	0	0	0
BSK Book	659.00	159	196.0	1.4233	3.5	60%	0	0	0
Suryan Books	559.00	39	96.0	1.2073	4.5	95%	0	0	0
Wish Your Book	587.16		124.16	1.2682			0	0	0
BooksRaja	587.00	171	124.0	1.2678	4.5	85%	0	0	0
Book store01	649.00	11	186.0	1.4017	3	45%	0	0	0
Resource book store	594.00	1	131.0	1.2829	5	100%	0	0	0
CrossWord Books	643.00	116	180.0	1.3888	5	95%	0	0	0
S B T books	647.00	113	184.0	1.3974	4.5	88%	0	0	0
W S Retaill	645.00	34	182.0	1.3931	3.5	69%	0	0	0
DilliDukan	615.00	5	152.0	1.3283	5	100%	0	0	0
Browsers' Lounge	594.15	122	131.15	1.2833	4.5	96%	0	0	0
Winmaarc	705.00	118	242.0	1.5227	3.5	68%	0	0	0
BookInc	630.00	17	167.0	1.3607	4.5	94%	0	0	0
Sunrise Book store	589.00	1,356	126.0	1.2721	3.5	61%	0	0	0
Abhinav Books Store	615.12	60	152.12	1.3286	3	54%	0	0	0
Books-a-zillion	629.10	89	166.1	1.3587	4	82%	0	0	0
BOOKKR	699.00	5	236.0	1.5097	3.5	60%	0	0	0
A to Z Book House	699.00	1,275	236.0	1.5097	3	46%	0	0	0
Maitry book Agency	699.00	139	236.0	1.5097	3.5	68%	0	0	0
SAI BOOKS	692.00	181	229.0	1.4946	3	46%	0	0	0
Bookflow	674.25	3,100	211.25	1.4563	3.5	67%	0	0	0
ScribbleGraffito	635.50	29	172.5	1.3726	4.5	91%	0	0	0
Abhinav Books Store	629.10	60	166.1	1.3587	3	54%	0	0	0
Abhinav Books Store	643.00	60	180.0	1.3888	3	54%	0	0	0
DARPAN	699.00	33	236.0	1.5097	4.5	85%	0	0	0
B2A UK	1592.00	6,928	1129.0	3.4384	4.5	83%	0	0	0
