Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	378.00	1,299,238	0.0	1.0	4.5	92%	1	1	1
uRead-Store	378.00	25,138	0.0	1.0	4.5	92%	1	0	0
Nanda Book Service	379.05	2,335	1.05	1.0028	3.5	55%	0	0	0
MK BOOKS INDIA	399.00	2,247	21.0	1.0556	2.5	34%	0	0	0
Atlantic Publishers and Distributors	661.00	14,538	283.0	1.7487	4.5	94%	0	0	0
Peacockbooks	715.00	2,801	337.0	1.8915	4.5	92%	0	0	0
Bookswagon	780.00	6,382	402.0	2.0635	4	70%	0	0	0
Sunrise Book store	803.00	1,358	425.0	2.1243	3.5	61%	0	0	0
Payal Books	1999.00	657	1621.0	5.2884	3	51%	0	0	0
Sunrise Book store	742.00	1,358	364.0	1.963	3.5	61%	0	0	0
Sunrise Book store	778.00	1,358	400.0	2.0582	3.5	61%	0	0	0
