Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Book eHub	4949.00	32	0.0	1.0	4	74%	0	0	0
Cloudtail India	4976.00	1,299,192	27.0	1.0055	4.5	92%	1	1	1
Atlantic Publishers and Distributors	5670.00	14,538	721.0	1.1457	4.5	94%	0	0	0
Peacockbooks	5771.00	2,801	822.0	1.1661	4.5	92%	0	0	0
RRR SALES	6100.00	17	1151.0	1.2326	4.5	82%	0	0	0
Fast Media 2	6345.15	6,005	1396.15	1.2821	4	72%	0	0	0
Bookswagon	6355.00	6,382	1406.0	1.2841	4	70%	0	0	0
B2A UK	6458.00	6,928	1509.0	1.3049	4.5	83%	0	0	0
Sunrise Book store	6288.00	1,357	1339.0	1.2706	3.5	61%	0	0	0
STM Traders Pvt Ltd	7025.00	1,278	2076.0	1.4195	4.5	89%	0	0	0
Bookswagon	6589.00	6,382	1640.0	1.3314	4	70%	0	0	0
Sunrise Book store	6422.00	1,357	1473.0	1.2976	3.5	61%	0	0	0
Atlantic Publishers and Distributors	8374.00	14,538	3425.0	1.6921	4.5	94%	0	0	0
Bookswagon	8856.00	6,382	3907.0	1.7895	4	70%	0	0	0
D R	9480.00	12,168	4531.0	1.9155	4	82%	0	0	0
etohfa	66416.00	23	61467.0	13.4201	5	100%	0	0	0
