Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Geetha Enterprises, Bangalore	618.00	42	0.0	1.0	4	76%	0	0	0
Cloudtail India	762.00	1,299,238	144.0	1.233	4.5	92%	1	1	1
Mittal Books India	821.00	15,728	203.0	1.3285	4.5	95%	1	0	0
uRead-Store	851.00	25,138	233.0	1.377	4.5	92%	1	0	0
KSM Book Shop	800.00		182.0	1.2945			0	0	0
MK BOOKS INDIA	929.00	2,247	311.0	1.5032	2.5	34%	0	0	0
Sunrise Book store	796.00	1,358	178.0	1.288	3.5	61%	0	0	0
UNIVERSAL BOOK SHOWROOMS	859.00	1,081	241.0	1.39	4	80%	0	0	0
radhika A communication	882.00	29	264.0	1.4272	4	77%	0	0	0
NEWLIGHT BOOK HOUSE	899.00	135	281.0	1.4547	3.5	67%	0	0	0
Sunrise Book store	796.00	1,358	178.0	1.288	3.5	61%	0	0	0
Book Wise	929.00		311.0	1.5032			0	0	0
BOOK CENTRE	940.00	862	322.0	1.521	4	81%	0	0	0
Books-a-zillion	929.00	89	311.0	1.5032	4	82%	0	0	0
V5MARK	842.00	8	224.0	1.3625	4	75%	0	0	0
SAI BOOKS	919.00	181	301.0	1.4871	3	46%	0	0	0
Book eHub	1209.00	32	591.0	1.9563	4	72%	0	0	0
Ebookstore	1325.00	522	707.0	2.144	4.5	85%	0	0	0
ASIAN TREASURES	1401.00	18	783.0	2.267	4.5	94%	0	0	0
Speedy_Books	1609.00	490	991.0	2.6036	4.5	81%	0	0	0
Books-a-zillion	929.00	89	311.0	1.5032	4	82%	0	0	0
SAI BOOKS	1194.00	181	576.0	1.932	3	46%	0	0	0
