Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books on Demand	329.00	3,418	2.52	1.0077	4.5	93%	1	0	0
uRead-Store	329.00	25,127	2.52	1.0077	4.5	92%	1	0	0
Cloudtail India	329.00	1,299,158	2.52	1.0077	4.5	92%	1	1	1
Read factor	329.00	1,517	2.52	1.0077	3.5	67%	0	0	0
World500	334.00	3,248	7.52	1.023	4	76%	0	0	0
Amazing_Buy	349.00	17,781	22.52	1.069	4.5	95%	1	0	0
Inetrade India	326.48	3,249	0.0	1.0	4	75%	0	0	0
Buy Amazing Books	499.00	3,536	172.52	1.5284	3	51%	0	0	0
MK BOOKS INDIA	499.00	2,245	172.52	1.5284	2.5	34%	0	0	0
Suraj Trading - Express Delivery	405.00	48	78.52	1.2405	3	53%	0	0	0
MegaOnlineDeals	405.00	187	78.52	1.2405	4	79%	0	0	0
A to Z Book House	499.00	1,275	172.52	1.5284	3	46%	0	0	0
