Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DCDistributors	400.00	5	0.0	1.0	4	80%	0	0	1
Avalon Shop	500.00	14	100.0	1.25	5	100%	0	0	0
Indus Marketing	599.00	9	199.0	1.4975	5	100%	1	0	0
R Rare Books	599.00	2	199.0	1.4975	5	100%	1	0	0
Aaditya BOOK SERVICE	1450.00	66	1050.0	3.625	4	73%	0	0	0
Sunrise Book store	1634.00	1,358	1234.0	4.085	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1622.00	14,538	1222.0	4.055	4.5	94%	0	0	0
Peacockbooks	1673.00	2,801	1273.0	4.1825	4.5	92%	0	0	0
INFINITE BOOKS	1773.88	287	1373.88	4.4347	5	99%	0	0	0
Bookswagon	1852.00	6,382	1452.0	4.63	4	70%	0	0	0
Atlantic Publishers and Distributors	1821.00	14,538	1421.0	4.5525	4.5	94%	0	0	0
Bookswagon	1872.00	6,382	1472.0	4.68	4	70%	0	0	0
JustBuyBooks	1854.00	26	1454.0	4.635	3.5	69%	0	0	0
Bookswagon	1872.00	6,382	1472.0	4.68	4	70%	0	0	0
Sunrise Book store	1753.00	1,358	1353.0	4.3825	3.5	61%	0	0	0
Sunrise Book store	1787.00	1,358	1387.0	4.4675	3.5	61%	0	0	0
Fast Media 2	2157.79	6,005	1757.79	5.3945	4	72%	0	0	0
D R	2572.00	12,169	2172.0	6.43	4	82%	0	0	0
etohfa	2603.00	23	2203.0	6.5075	5	100%	0	0	0
