Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	208.00	17,791	73.61	1.5477	4.5	95%	1	0	1
uRead-Store	208.00	25,160	73.61	1.5477	4.5	92%	1	0	0
Inetrade India	134.39	3,258	0.0	1.0	4	75%	0	0	0
PKS RETAIL	224.00	4	89.61	1.6668	5	100%	0	0	0
A Mind's Bookstore	164.00	1,409	29.61	1.2203	4.5	89%	0	0	0
Goodread Bookstore	168.00	579	33.61	1.2501	5	97%	0	0	0
The Bookhive	180.00	43	45.61	1.3394	4	80%	0	0	0
SBM Enterprises	173.25	48	38.86	1.2892	4	75%	0	0	0
ScribbleGraffito	186.75	29	52.36	1.3896	4.5	91%	0	0	0
Starmark	202.50	2,139	68.11	1.5068	3.5	68%	0	0	0
BW ENTERPRISES	180.00	44	45.61	1.3394	4	79%	0	0	0
Sunrise Book store	199.00	1,361	64.61	1.4808	3.5	61%	0	0	0
Future Compass	191.00	33	56.61	1.4212	4.5	93%	0	0	0
aspire india	200.00	332	65.61	1.4882	4	72%	0	0	0
Browsers' Lounge	220.00	122	85.61	1.637	4.5	96%	0	0	0
Booksmandi	198.00	2,531	63.61	1.4733	4.5	89%	0	0	0
Book store01	275.00	14	140.61	2.0463	3.5	57%	0	0	0
SN Square	248.00	59	113.61	1.8454	4	75%	0	0	0
A to Z Book House	225.00	1,275	90.61	1.6742	3	45%	0	0	0
Okhla Book Distributor	195.00	60	60.61	1.451	4.5	95%	0	0	0
Atlantic Publishers and Distributors	382.00	14,542	247.61	2.8425	4.5	94%	0	0	0
Peacockbooks	436.00	2,803	301.61	3.2443	4.5	92%	0	0	0
Bookswagon	492.00	6,390	357.61	3.661	4	70%	0	0	0
Bookswagon	509.00	6,390	374.61	3.7875	4	70%	0	0	0
Sunrise Book store	537.00	1,361	402.61	3.9958	3.5	61%	0	0	0
Universal Books House	399.00	1	264.61	2.969	5	100%	0	0	0
BALAJEE BOOK DISTRIBUTORS	450.00	5	315.61	3.3485	3.5	60%	0	0	0
B2A UK	879.00	6,928	744.61	6.5407	4.5	83%	0	0	0
Darth Vader	1209.00	61	1074.61	8.9962	4	77%	0	0	0
MK BOOKS INDIA	1500.00	2,249	1365.61	11.1615	2.5	34%	0	0	0
Bookswagon	515.00	6,390	380.61	3.8321	4	70%	0	0	0
Sunrise Book store	454.00	1,361	319.61	3.3782	3.5	61%	0	0	0
Sunrise Book store	481.00	1,361	346.61	3.5791	3.5	61%	0	0	0
