Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	1146.00	26	0.0	1.0	3.5	69%	0	0	0
JustBuyBooks	1347.00	26	201.0	1.1754	3.5	69%	0	0	0
Atlantic Publishers and Distributors	1613.00	14,538	467.0	1.4075	4.5	94%	0	0	1
Peacockbooks	1686.00	2,801	540.0	1.4712	4.5	92%	0	0	0
Bookswagon	1826.00	6,382	680.0	1.5934	4	70%	0	0	0
Sunrise Book store	1725.00	1,358	579.0	1.5052	3.5	61%	0	0	0
Bookswagon	1993.00	6,382	847.0	1.7391	4	70%	0	0	0
Sunrise Book store	1908.00	1,358	762.0	1.6649	3.5	61%	0	0	0
SmartGlobal	2433.00	212	1287.0	2.123	3	50%	0	0	0
etohfa	3678.00	23	2532.0	3.2094	5	100%	0	0	0
Bookswagon	1993.00	6,382	847.0	1.7391	4	70%	0	0	0
