Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	799.00	1,299,236	0.0	1.0	4.5	92%	1	1	1
Sunrise Book store	880.00	1,358	81.0	1.1014	3.5	61%	0	0	0
Global Book Store	899.00	623	100.0	1.1252	5	99%	1	0	0
Atlantic Publishers and Distributors	861.00	14,538	62.0	1.0776	4.5	94%	0	0	0
Peacockbooks	916.00	2,801	117.0	1.1464	4.5	92%	0	0	0
Bookswagon	971.00	6,382	172.0	1.2153	4	70%	0	0	0
SmartGlobal	1367.00	212	568.0	1.7109	3	50%	0	0	0
D R	1474.00	12,168	675.0	1.8448	4	82%	0	0	0
Fast Media 2	1884.48	6,006	1085.48	2.3585	4	72%	0	0	0
etohfa	2053.00	23	1254.0	2.5695	5	100%	0	0	0
Bookswagon	1123.00	6,382	324.0	1.4055	4	70%	0	0	0
Sunrise Book store	946.00	1,358	147.0	1.184	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1155.00	14,538	356.0	1.4456	4.5	94%	0	0	0
Sunrise Book store	984.00	1,358	185.0	1.2315	3.5	61%	0	0	0
Sunrise Book store	1292.00	1,358	493.0	1.617	3.5	61%	0	0	0
