Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	302.00	25,135	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	302.00	1,299,233	0.0	1.0	4.5	92%	1	1	1
World500	339.00	3,268	37.0	1.1225	4	76%	0	0	0
Buy Amazing Books	349.00	3,554	47.0	1.1556	3	51%	0	0	0
Amazing_Buy	387.00	17,787	85.0	1.2815	4.5	95%	1	0	0
Inetrade India	326.48	3,253	24.48	1.0811	4	75%	0	0	0
R-our Book	374.00	1,304	72.0	1.2384	4	78%	0	0	0
MK BOOKS INDIA	424.00	2,247	122.0	1.404	2.5	34%	0	0	0
Mumbai gift corner	429.00	720	127.0	1.4205	4.5	89%	0	0	0
Bookflow	434.13	3,100	132.13	1.4375	3.5	67%	0	0	0
FOUNTAINHEAD	359.00	98	57.0	1.1887	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	57.0	1.1887	4	82%	0	0	0
Goodread Bookstore	364.00	579	62.0	1.2053	5	97%	0	0	0
A Mind's Bookstore	364.00	1,409	62.0	1.2053	4.5	89%	0	0	0
RSONS	369.00	481	67.0	1.2219	4.5	84%	0	0	0
ABRB	444.00	60	142.0	1.4702	4	82%	0	0	0
MONOBO BOOKS	364.00	117	62.0	1.2053	4.5	86%	0	0	0
Sunrise Book store	375.00	1,358	73.0	1.2417	3.5	61%	0	0	0
Comma365	415.00	2,242	113.0	1.3742	4.5	95%	0	0	0
SBM Enterprises	369.26	48	67.26	1.2227	4	75%	0	0	0
Randomindia	384.00	9	82.0	1.2715	3.5	67%	0	0	0
S R int Store	379.24		77.24	1.2558			0	0	0
HERITAGE PUBLISHERS	469.00	783	167.0	1.553	4.5	94%	0	0	0
The Bookhive	399.20	43	97.2	1.3219	4	80%	0	0	0
fairdealenterprise	374.25	44	72.25	1.2392	2	27%	0	0	0
S B T books	462.00	113	160.0	1.5298	4.5	88%	0	0	0
W S Retaill	461.00	34	159.0	1.5265	3.5	69%	0	0	0
BooksRaja	377.00	171	75.0	1.2483	4.5	85%	0	0	0
Suryan Books	399.00	39	97.0	1.3212	4.5	95%	0	0	0
BW ENTERPRISES	385.00	44	83.0	1.2748	4	79%	0	0	0
Winmaarc	485.00	118	183.0	1.606	3.5	68%	0	0	0
ScribbleGraffito	409.18	29	107.18	1.3549	4.5	91%	0	0	0
Resource book store	421.00	1	119.0	1.394	5	100%	0	0	0
Buy24*7	499.00	19	197.0	1.6523	4.5	89%	0	0	0
Booksmandi	400.00	2,531	98.0	1.3245	4.5	89%	0	0	0
V5MARK	395.00	8	93.0	1.3079	4	75%	0	0	0
Suraj Trading - Express Delivery	405.00	48	103.0	1.3411	3	53%	0	0	0
Wish Your Book	424.15		122.15	1.4045			0	0	0
Book store01	479.00	14	177.0	1.5861	3.5	57%	0	0	0
CrossWord Books	459.00	116	157.0	1.5199	5	95%	0	0	0
NS DISTRIBUTOR	459.00	7	157.0	1.5199	4	86%	0	0	0
Abhinav Books Store	439.12	60	137.12	1.454	3	54%	0	0	0
BSK Book	499.00	160	197.0	1.6523	3.5	61%	0	0	0
BookInc	450.00	17	148.0	1.4901	4.5	94%	0	0	0
BOOKKR	499.00	5	197.0	1.6523	3.5	60%	0	0	0
Kushii Radiance Bookshop	450.00	63	148.0	1.4901	4.5	84%	0	0	0
The Grand_Store	490.00	10	188.0	1.6225	3	50%	0	0	0
Browsers' Lounge	477.00	122	175.0	1.5795	4.5	96%	0	0	0
Special Library	514.00	57	212.0	1.702	4	74%	0	0	0
A to Z Book House	499.00	1,275	197.0	1.6523	3	46%	0	0	0
World500	339.00	3,268	37.0	1.1225	4	76%	0	0	0
S B T books	464.00	113	162.0	1.5364	4.5	88%	0	0	0
W S Retaill	461.00	34	159.0	1.5265	3.5	69%	0	0	0
The Bookhive	399.20	43	97.2	1.3219	4	80%	0	0	0
Winmaarc	485.00	118	183.0	1.606	3.5	68%	0	0	0
Maitry book Agency	499.00	139	197.0	1.6523	3.5	68%	0	0	0
Ambe Books	533.38	2	231.38	1.7662	3	50%	0	0	0
Ginni Books	533.48	9	231.48	1.7665	4.5	89%	0	0	0
SAI BOOKS	494.00	181	192.0	1.6358	3	46%	0	0	0
Books-a-zillion	449.10	89	147.1	1.4871	4	82%	0	0	0
BW ENTERPRISES	399.00	44	97.0	1.3212	4	79%	0	0	0
CrossWord Books	459.00	116	157.0	1.5199	5	95%	0	0	0
BSK Book	499.00	160	197.0	1.6523	3.5	61%	0	0	0
Abhinav Books Store	449.10	60	147.1	1.4871	3	54%	0	0	0
BookInc	450.00	17	148.0	1.4901	4.5	94%	0	0	0
BOOKKR	499.00	5	197.0	1.6523	3.5	60%	0	0	0
