Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fair N Frank Book Seller	330.00	148	0.0	1.0	4	81%	0	0	0
MM Books Shop	350.00	4	20.0	1.0606	5	100%	0	0	0
Roshan's Book Center	400.00	128	70.0	1.2121	3.5	69%	0	0	0
Old Book Den	440.00	4	110.0	1.3333	4.5	100%	0	0	0
Simmra Book House	400.00	62	70.0	1.2121	4.5	84%	0	0	0
Skhan books	450.00	5	120.0	1.3636	5	100%	0	0	0
Bookie Zone	599.00	1	269.0	1.8152	5	100%	0	0	1
Laxmi books co	690.00	81	360.0	2.0909	3.5	62%	0	0	0
Booksmandi	875.00	2,531	545.0	2.6515	4.5	89%	0	0	0
Mirza Azharuddin	1100.00	12	770.0	3.3333	3	50%	0	0	0
D R	4989.00	12,168	4659.0	15.1182	4	82%	0	0	0
G G	5051.00	4,507	4721.0	15.3061	4.5	86%	0	0	0
INFINITE BOOKS	5454.44	287	5124.44	16.5286	5	99%	0	0	0
