Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	263.00	1,532	63.0	1.315	3.5	67%	0	0	0
World500	267.00	3,277	67.0	1.335	4	76%	0	0	0
Buy Amazing Books	271.00	3,558	71.0	1.355	3	51%	0	0	0
Trans Infopreneur Inc	299.00	218	99.0	1.495	4.5	94%	1	0	0
uRead-Store	299.00	25,151	99.0	1.495	4.5	92%	1	0	1
Aaditya BOOK SERVICE	200.00	66	0.0	1.0	4	73%	0	0	0
Amazing_Buy	314.00	17,789	114.0	1.57	4.5	95%	1	0	0
Inetrade India	261.07	3,255	61.07	1.3054	4	75%	0	0	0
Bookflow	347.13	3,100	147.13	1.7356	3.5	68%	0	0	0
O_Store	287.28	593	87.28	1.4364	4.5	87%	0	0	0
HERITAGE PUBLISHERS	375.00	783	175.0	1.875	4.5	94%	0	0	0
Mumbai gift corner	379.00	720	179.0	1.895	4.5	89%	0	0	0
Essay Shopping Malls	380.00	52	180.0	1.9	4	75%	0	0	0
Suryan Books	319.00	39	119.0	1.595	4.5	95%	0	0	0
MK BOOKS INDIA	399.00	2,249	199.0	1.995	2.5	34%	0	0	0
Royal500	399.00	882	199.0	1.995	4.5	92%	0	0	0
Darth Vader	323.00	61	123.0	1.615	4	77%	0	0	0
ScribbleGraffito	331.17	29	131.17	1.6559	4.5	91%	0	0	0
BSK Book	389.00	160	189.0	1.945	3.5	61%	0	0	0
V5MARK	313.00	8	113.0	1.565	4	75%	0	0	0
BooksRaja	324.00	171	124.0	1.62	4.5	85%	0	0	0
Book store01	429.00	14	229.0	2.145	3.5	57%	0	0	0
Browsers' Lounge	387.00	122	187.0	1.935	4.5	96%	0	0	0
Payal Books	399.00	657	199.0	1.995	3	51%	0	0	0
Books-a-zillion	399.00	89	199.0	1.995	4	82%	0	0	0
SAI BOOKS	395.00	181	195.0	1.975	3	46%	0	0	0
Atlantic Publishers and Distributors	811.00	14,540	611.0	4.055	4.5	94%	0	0	0
hooked2books	858.00		658.0	4.29			0	0	0
Peacockbooks	867.00	2,801	667.0	4.335	4.5	92%	0	0	0
Bookswagon	982.00	6,387	782.0	4.91	4	70%	0	0	0
Read factor	263.00	1,532	63.0	1.315	3.5	67%	0	0	0
Trans Infopreneur Inc	300.00	218	100.0	1.5	4.5	94%	0	0	0
Sunrise Book store	965.00	1,359	765.0	4.825	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1258.00	14,540	1058.0	6.29	4.5	94%	0	0	0
INFINITE BOOKS	1420.65	288	1220.65	7.1033	5	99%	0	0	0
Sunrise Book store	1274.00	1,359	1074.0	6.37	3.5	61%	0	0	0
