Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	190.00	17,790	55.61	1.4138	4.5	95%	1	0	1
uRead-Store	195.00	25,156	60.61	1.451	4.5	92%	1	0	0
Inetrade India	134.39	3,257	0.0	1.0	4	75%	0	0	0
International Book Centre	150.00	56	15.61	1.1162	4	71%	0	0	0
ScribbleGraffito	186.75	29	52.36	1.3896	4.5	91%	0	0	0
Atlantic Publishers and Distributors	201.00	14,541	66.61	1.4956	4.5	94%	0	0	0
Bookswagon	300.00	6,389	165.61	2.2323	4	70%	0	0	0
Peacockbooks	256.00	2,801	121.61	1.9049	4.5	92%	0	0	0
dealstar	355.00	6,602	220.61	2.6416	4.5	85%	0	0	0
Sunrise Book store	279.00	1,360	144.61	2.076	3.5	61%	0	0	0
Global Klamp	1574.00	39	1439.61	11.7122	4.5	95%	0	0	0
