Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	829.00	8,429	0.0	1.0	4.5	94%	1	0	1
Cloudtail India	957.00	1,299,250	128.0	1.1544	4.5	92%	1	1	0
Atlantic Publishers and Distributors	1170.00	14,538	341.0	1.4113	4.5	94%	0	0	0
Peacockbooks	1129.00	2,801	300.0	1.3619	4.5	92%	0	0	0
Bookswagon	1184.00	6,383	355.0	1.4282	4	70%	0	0	0
Sunrise Book store	1279.00	1,358	450.0	1.5428	3.5	61%	0	0	0
B2A UK	1485.00	6,928	656.0	1.7913	4.5	83%	0	0	0
D R	2021.00	12,169	1192.0	2.4379	4	82%	0	0	0
Fast Media 2	2027.88	6,005	1198.88	2.4462	4	72%	0	0	0
SmartGlobal	2029.00	212	1200.0	2.4475	3	50%	0	0	0
Peacockbooks	1241.00	2,801	412.0	1.497	4.5	92%	0	0	0
etohfa	2580.00	23	1751.0	3.1122	5	100%	0	0	0
