Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Hi-Tech Book Services	3500.00	55	0.0	1.0	4.5	95%	0	0	1
Bookswagon	4825.00	6,382	1325.0	1.3786	4	70%	0	0	0
Peacockbooks	4940.00	2,801	1440.0	1.4114	4.5	92%	0	0	0
Fast Media 2	5089.95	6,006	1589.95	1.4543	4	72%	0	0	0
Atlantic Publishers and Distributors	5362.00	14,538	1862.0	1.532	4.5	94%	0	0	0
Bookswagon	5547.00	6,382	2047.0	1.5849	4	70%	0	0	0
Repro Books-On-Demand	5719.00	8,429	2219.0	1.634	4.5	94%	1	0	0
ReproIndia	5719.00	924	2219.0	1.634	4	79%	0	0	0
D R	5956.00	12,168	2456.0	1.7017	4	82%	0	0	0
Sunrise Book store	7039.00	1,358	3539.0	2.0111	3.5	61%	0	0	0
