Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	246.00	17,790	0.0	1.0	4.5	95%	1	0	1
Read factor	279.00	1,532	33.0	1.1341	3.5	67%	0	0	0
Inetrade India	261.07	3,256	15.07	1.0613	4	75%	0	0	0
Bargain Book	345.00	265	99.0	1.4024	4.5	98%	0	0	0
Bookflow	347.13	3,100	101.13	1.4111	3.5	68%	0	0	0
FOUNTAINHEAD	287.00	98	41.0	1.1667	4.5	91%	0	0	0
Sri Ganesha Books	287.00	382	41.0	1.1667	4	82%	0	0	0
A Mind's Bookstore	291.00	1,409	45.0	1.1829	4.5	89%	0	0	0
Goodread Bookstore	379.00	579	133.0	1.5407	5	97%	1	0	0
Essay Shopping Malls	380.00	52	134.0	1.5447	4	75%	0	0	0
Suryan Books	319.00	39	73.0	1.2967	4.5	95%	0	0	0
MK BOOKS INDIA	399.00	2,249	153.0	1.622	2.5	34%	0	0	0
Skycart	331.00	479	85.0	1.3455	4.5	90%	0	0	0
ScribbleGraffito	331.17	29	85.17	1.3462	4.5	91%	0	0	0
Booknow	311.00	898	65.0	1.2642	4	80%	0	0	0
Resource book store	339.00	1	93.0	1.378	5	100%	0	0	0
Okhla Book Distributor	295.00	60	49.0	1.1992	4.5	95%	0	0	0
BookAdda	379.00	365	133.0	1.5407	3	46%	0	0	0
A to Z Book House	399.00	1,275	153.0	1.622	3	45%	0	0	0
Books-a-zillion	399.00	89	153.0	1.622	4	82%	0	0	0
Read factor	279.00	1,532	33.0	1.1341	3.5	67%	0	0	0
SAI BOOKS	395.00	181	149.0	1.6057	3	46%	0	0	0
Atlantic Publishers and Distributors	611.00	14,540	365.0	2.4837	4.5	94%	0	0	0
Peacockbooks	666.00	2,801	420.0	2.7073	4.5	92%	0	0	0
Bookswagon	725.00	6,387	479.0	2.9472	4	70%	0	0	0
Sunrise Book store	754.00	1,359	508.0	3.065	3.5	61%	0	0	0
Sunrise Book store	694.00	1,359	448.0	2.8211	3.5	61%	0	0	0
B2A UK	1043.00	6,928	797.0	4.2398	4.5	83%	0	0	0
etohfa	2083.00	23	1837.0	8.4675	5	100%	0	0	0
Sunrise Book store	720.00	1,359	474.0	2.9268	3.5	61%	0	0	0
