Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	326.00	25,134	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	326.00	1,299,199	0.0	1.0	4.5	92%	1	1	1
Amazing_Buy	387.00	17,786	61.0	1.1871	4.5	95%	1	0	0
Inetrade India	326.48	3,253	0.48	1.0015	4	75%	0	0	0
R-our Book	374.00	1,304	48.0	1.1472	4	78%	0	0	0
MK BOOKS INDIA	424.00	2,247	98.0	1.3006	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	33.0	1.1012	4	82%	0	0	0
RSONS	369.00	481	43.0	1.1319	4.5	84%	0	0	0
Goodread Bookstore	369.00	579	43.0	1.1319	5	97%	0	0	0
MONOBO BOOKS	364.00	117	38.0	1.1166	4.5	86%	0	0	0
Comma365	415.00	2,242	89.0	1.273	4.5	95%	0	0	0
SBM Enterprises	369.26	48	43.26	1.1327	4	75%	0	0	0
The Bookhive	399.20	43	73.2	1.2245	4	80%	0	0	0
BooksRaja	377.00	171	51.0	1.1564	4.5	85%	0	0	0
Suryan Books	399.00	39	73.0	1.2239	4.5	95%	0	0	0
BSK Book	489.00	159	163.0	1.5	3.5	60%	0	0	0
ScribbleGraffito	409.18	29	83.18	1.2552	4.5	91%	0	0	0
Booknow	389.00	898	63.0	1.1933	4	80%	0	0	0
Book store01	469.00	11	143.0	1.4387	3	45%	0	0	0
Buy Amazing Books	499.00	3,549	173.0	1.5307	3	51%	0	0	0
Booksmandi	400.00	2,531	74.0	1.227	4.5	89%	0	0	0
Resource book store	424.00	1	98.0	1.3006	5	100%	0	0	0
Abhinav Books Store	439.12	60	113.12	1.347	3	54%	0	0	0
V5MARK	395.00	8	69.0	1.2117	4	75%	0	0	0
Wish Your Book	424.15		98.15	1.3011			0	0	0
Vaishno Books Store	444.11	7	118.11	1.3623	4.5	86%	0	0	0
W S Retaill	461.00	34	135.0	1.4141	3.5	69%	0	0	0
Shreeganesh16	449.00	27	123.0	1.3773	4.5	83%	0	0	0
BookAdda	459.00	365	133.0	1.408	3	47%	0	0	0
BOOKKR	499.00	5	173.0	1.5307	3.5	60%	0	0	0
Kushii Radiance Bookshop	450.00	63	124.0	1.3804	4.5	84%	0	0	0
amazingbuy_	499.00	1	173.0	1.5307	5	100%	0	0	0
BOOK CENTRE	490.00	862	164.0	1.5031	4	81%	0	0	0
A to Z Book House	499.00	1,275	173.0	1.5307	3	46%	0	0	0
Ambe Books	533.38	2	207.38	1.6361	3	50%	0	0	0
Ginni Books	533.41	9	207.41	1.6362	4.5	89%	0	0	0
SAI BOOKS	494.00	181	168.0	1.5153	3	46%	0	0	0
Atlantic Publishers and Distributors	608.00	14,538	282.0	1.865	4.5	94%	0	0	0
Peacockbooks	663.00	2,801	337.0	2.0337	4.5	92%	0	0	0
Bookswagon	718.00	6,382	392.0	2.2025	4	70%	0	0	0
BSK Book	499.00	159	173.0	1.5307	3.5	60%	0	0	0
Abhinav Books Store	449.10	60	123.1	1.3776	3	54%	0	0	0
W S Retaill	461.00	34	135.0	1.4141	3.5	69%	0	0	0
BOOKKR	499.00	5	173.0	1.5307	3.5	60%	0	0	0
Ambe Books	533.41	2	207.41	1.6362	3	50%	0	0	0
Ginni Books	533.48	9	207.48	1.6364	4.5	89%	0	0	0
Bookswagon	722.00	6,382	396.0	2.2147	4	70%	0	0	0
Sunrise Book store	687.00	1,357	361.0	2.1074	3.5	61%	0	0	0
Sunrise Book store	717.00	1,357	391.0	2.1994	3.5	61%	0	0	0
Books-a-zillion	449.10	89	123.1	1.3776	4	82%	0	0	0
