Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	401.00	3,268	9.11	1.0232	4	76%	0	0	0
Buy Amazing Books	419.00	3,554	27.11	1.0692	3	51%	0	0	0
Trans Infopreneur Inc	466.89	218	75.0	1.1914	4.5	94%	1	0	1
Inetrade India	391.89	3,253	0.0	1.0	4	75%	0	0	0
Mumbai gift corner	501.00	720	109.11	1.2784	4.5	89%	0	0	0
Suraj Trading - Express Delivery	487.00	48	95.11	1.2427	3	53%	0	0	0
BSK Book	564.00	160	172.11	1.4392	3.5	61%	0	0	0
MK BOOKS INDIA	599.00	2,247	207.11	1.5285	2.5	34%	0	0	0
CrossWord Books	551.00	116	159.11	1.406	5	95%	0	0	0
BookInc	540.00	17	148.11	1.3779	4.5	94%	0	0	0
Trans Infopreneur Inc	467.00	218	75.11	1.1917	4.5	94%	0	0	1
Book store01	599.00	14	207.11	1.5285	3.5	57%	0	0	0
BOOKKR	599.00	5	207.11	1.5285	3.5	60%	0	0	0
Browsers' Lounge	576.00	122	184.11	1.4698	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	207.11	1.5285	3	46%	0	0	0
S B T books	557.00	113	165.11	1.4213	4.5	88%	0	0	0
W S Retaill	553.00	34	161.11	1.4111	3.5	69%	0	0	0
Books: The Destiny Maker	749.00	285	357.11	1.9113	4	68%	0	0	0
