Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Global Book Store	650.00	623	0.0	1.0	5	99%	0	0	0
Bookland International	653.00	317	3.0	1.0046	4.5	89%	0	0	1
JustBuyBooks	884.00	26	234.0	1.36	3.5	69%	0	0	0
Best Price_	1001.00	224	351.0	1.54	4	82%	0	0	0
Cloudtail India	1271.00	1,299,186	621.0	1.9554	4.5	92%	1	1	0
World500	1444.00	3,255	794.0	2.2215	4	76%	0	0	0
D R	1587.00	12,168	937.0	2.4415	4	82%	0	0	0
Fast Media 2	1725.89	6,005	1075.89	2.6552	4	72%	0	0	0
Atlantic Publishers and Distributors	1602.00	14,538	952.0	2.4646	4.5	94%	0	0	0
Peacockbooks	1675.00	2,801	1025.0	2.5769	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1823.00	14,538	1173.0	2.8046	4.5	94%	0	0	0
Bookswagon	1828.00	6,382	1178.0	2.8123	4	70%	0	0	0
Bookswagon	1827.00	6,382	1177.0	2.8108	4	70%	0	0	0
Sunrise Book store	1727.00	1,357	1077.0	2.6569	3.5	61%	0	0	0
SmartGlobal	1948.00	212	1298.0	2.9969	3	50%	0	0	0
