Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	4208.00	1,299,225	0.0	1.0	4.5	92%	1	1	1
Premiere Sales	4208.00	54	0.0	1.0	4.5	79%	1	0	0
Atlantic Publishers and Distributors	4300.00	14,538	92.0	1.0219	4.5	94%	0	0	0
Peacockbooks	4410.00	2,801	202.0	1.048	4.5	92%	0	0	0
B2A UK	4555.00	6,928	347.0	1.0825	4.5	83%	0	0	0
Sunrise Book store	4480.00	1,358	272.0	1.0646	3.5	61%	0	0	0
Bookswagon	4722.00	6,382	514.0	1.1221	4	70%	0	0	0
Fast Media 2	4756.75	6,005	548.75	1.1304	4	72%	0	0	0
INFINITE BOOKS	5490.57	286	1282.57	1.3048	5	99%	0	0	0
D R	8199.00	12,168	3991.0	1.9484	4	82%	0	0	0
Atlantic Publishers and Distributors	4309.00	14,538	101.0	1.024	4.5	94%	0	0	0
Bookswagon	4722.00	6,382	514.0	1.1221	4	70%	0	0	0
Bookswagon	4890.00	6,382	682.0	1.1621	4	70%	0	0	0
Sunrise Book store	4760.00	1,358	552.0	1.1312	3.5	61%	0	0	0
Bookswagon	4989.00	6,382	781.0	1.1856	4	70%	0	0	0
Sunrise Book store	5209.00	1,358	1001.0	1.2379	3.5	61%	0	0	0
Sunrise Book store	5147.00	1,358	939.0	1.2231	3.5	61%	0	0	0
