Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	509.00	25,138	52.93	1.1161	4.5	92%	1	0	1
Cloudtail India	509.00	1,299,238	52.93	1.1161	4.5	92%	1	1	0
MK BOOKS INDIA	509.00	2,247	52.93	1.1161	2.5	34%	0	0	0
Inetrade India	456.07	3,253	0.0	1.0	4	75%	0	0	0
Booklover's Delight	569.00	3	112.93	1.2476	3.5	67%	0	0	0
Book Wise Darya Ganj	575.00	1,098	118.93	1.2608	4.5	89%	0	0	0
Suryan Books	539.00	39	82.93	1.1818	4.5	95%	0	0	0
V5MARK	515.00	8	58.93	1.1292	4	75%	0	0	0
skypee	545.00	195	88.93	1.195	4	74%	0	0	0
NAMARA BOOKS	545.00	41	88.93	1.195	2	18%	0	0	0
Darth Vader	566.00	61	109.93	1.241	4	77%	0	0	0
Books-a-zillion	599.00	89	142.93	1.3134	4	82%	0	0	0
Atlantic Publishers and Distributors	744.00	14,538	287.93	1.6313	4.5	94%	0	0	0
Peacockbooks	799.00	2,801	342.93	1.7519	4.5	92%	0	0	0
Bookswagon	914.00	6,382	457.93	2.0041	4	70%	0	0	0
Sunrise Book store	983.00	1,358	526.93	2.1554	3.5	61%	0	0	0
B2A UK	1218.00	6,928	761.93	2.6706	4.5	83%	0	0	0
INFINITE BOOKS	1716.48	287	1260.41	3.7636	5	99%	0	0	0
Fast Media 2	1892.07	6,006	1436.0	4.1486	4	72%	0	0	0
D R	2562.00	12,168	2105.93	5.6176	4	82%	0	0	0
Books-a-zillion	599.00	89	142.93	1.3134	4	82%	0	0	0
Bookswagon	917.00	6,382	460.93	2.0107	4	70%	0	0	0
Sunrise Book store	841.00	1,358	384.93	1.844	3.5	61%	0	0	0
Sunrise Book store	904.00	1,358	447.93	1.9822	3.5	61%	0	0	0
Atlantic Publishers and Distributors	2077.00	14,538	1620.93	4.5541	4.5	94%	0	0	0
Bookswagon	2045.00	6,382	1588.93	4.484	4	70%	0	0	0
etohfa	3104.00	23	2647.93	6.806	5	100%	0	0	0
