Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	893.00	14,540	0.0	1.0	4.5	94%	0	0	0
Cloudtail India	1088.00	1,299,291	195.0	1.2184	4.5	92%	1	1	1
Peacockbooks	1062.00	2,801	169.0	1.1892	4.5	92%	0	0	0
Bookswagon	1129.00	6,387	236.0	1.2643	4	70%	0	0	0
Bookswagon	1162.00	6,387	269.0	1.3012	4	70%	0	0	0
Sunrise Book store	986.00	1,359	93.0	1.1041	3.5	61%	0	0	0
INFINITE BOOKS	1299.67	288	406.67	1.4554	5	99%	0	0	0
SmartGlobal	1690.00	213	797.0	1.8925	3	49%	0	0	0
D R	1950.00	12,169	1057.0	2.1837	4	82%	0	0	0
etohfa	2498.00	23	1605.0	2.7973	5	100%	0	0	0
Atlantic Publishers and Distributors	1183.00	14,540	290.0	1.3247	4.5	94%	0	0	0
Bookswagon	1162.00	6,387	269.0	1.3012	4	70%	0	0	0
Sunrise Book store	1136.00	1,359	243.0	1.2721	3.5	61%	0	0	0
Bookswagon	1620.00	6,387	727.0	1.8141	4	70%	0	0	0
Sunrise Book store	1674.00	1,359	781.0	1.8746	3.5	61%	0	0	0
Sunrise Book store	1576.00	1,359	683.0	1.7648	3.5	61%	0	0	0
