Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	659.00	1,532	60.0	1.1002	3.5	67%	0	0	0
uRead-Store	685.00	25,150	86.0	1.1436	4.5	92%	1	0	1
Amazing_Buy	698.00	17,789	99.0	1.1653	4.5	95%	1	0	0
Payal Books	599.00	657	0.0	1.0	3	51%	0	0	0
Crossword Bookstores Ltd	719.00	2,475	120.0	1.2003	4	74%	0	0	0
aspire india	750.00	332	151.0	1.2521	4	72%	1	0	0
MONOBO BOOKS	656.00	117	57.0	1.0952	4.5	86%	0	0	0
Goodread Bookstore	791.00	579	192.0	1.3205	5	97%	1	0	0
Inetrade India	717.71	3,254	118.71	1.1982	4	75%	0	0	0
Booknow	701.00	898	102.0	1.1703	4	80%	0	0	0
Sri Ganesha Books	719.00	382	120.0	1.2003	4	82%	0	0	0
FOUNTAINHEAD	719.00	98	120.0	1.2003	4.5	91%	0	0	0
AskTech Books	753.00	2	154.0	1.2571	2.5	50%	0	0	0
A Mind's Bookstore	729.00	1,409	130.0	1.217	4.5	89%	0	0	0
MK BOOKS INDIA	849.00	2,249	250.0	1.4174	2.5	34%	0	0	0
SBM Enterprises	759.24	48	160.24	1.2675	4	75%	0	0	0
Comma365	820.00	2,242	221.0	1.3689	4.5	95%	0	0	0
Best Price_	799.00	224	200.0	1.3339	4	82%	0	0	0
BOOKS MASTER	764.00	22	165.0	1.2755	4	77%	0	0	0
Skycart	799.00	479	200.0	1.3339	4.5	90%	0	0	0
The Bookhive	799.20	43	200.2	1.3342	4	80%	0	0	0
Shreeganesh16	807.00	27	208.0	1.3472	4.5	83%	0	0	0
Sunrise Book store	738.00	1,359	139.0	1.2321	3.5	61%	0	0	0
Buy Amazing Books	899.00	3,558	300.0	1.5008	3	51%	0	0	0
ReadAhead	899.00	213	300.0	1.5008	4	79%	0	0	0
Bookflow	899.10	3,100	300.1	1.501	3.5	68%	0	0	0
O_Store	749.25	593	150.25	1.2508	4.5	87%	0	0	0
W S Retaill	922.00	34	323.0	1.5392	3.5	68%	0	0	0
S B T books	924.00	113	325.0	1.5426	4.5	88%	0	0	0
Booksmandi	800.00	2,531	201.0	1.3356	4.5	89%	0	0	0
BooksRaja	816.00	171	217.0	1.3623	4.5	85%	0	0	0
HERITAGE PUBLISHERS	949.00	783	350.0	1.5843	4.5	94%	0	0	0
ScribbleGraffito	829.17	29	230.17	1.3843	4.5	91%	0	0	0
International Book Centre	850.00	56	251.0	1.419	4	71%	0	0	0
CrossWord Books	919.00	116	320.0	1.5342	5	95%	0	0	0
Starmark	899.10	2,139	300.1	1.501	3.5	68%	0	0	0
famous_Books	999.00	4	400.0	1.6678	4.5	75%	0	0	0
Santusti Enterprises	999.00	26	400.0	1.6678	4	81%	0	0	0
Books-a-zillion	899.10	89	300.1	1.501	4	82%	0	0	0
Book store01	979.00	14	380.0	1.6344	3.5	57%	0	0	0
Venture360	949.00	25	350.0	1.5843	3	52%	0	0	0
BookAdda	939.00	365	340.0	1.5676	3	46%	0	0	0
CNA Bookstore	880.00	477	281.0	1.4691	4.5	95%	0	0	0
BOOKKR	999.00	5	400.0	1.6678	3.5	60%	0	0	0
Browsers' Lounge	950.00	122	351.0	1.586	4.5	96%	0	0	0
Kushii Radiance Bookshop	950.00	63	351.0	1.586	4.5	84%	0	0	0
amazingbuy_	999.00	1	400.0	1.6678	5	100%	0	0	0
A to Z Book House	999.00	1,275	400.0	1.6678	3	46%	0	0	0
Ginni Books	997.26	9	398.26	1.6649	4.5	89%	0	0	0
SAI BOOKS	989.00	181	390.0	1.6511	3	46%	0	0	0
aspire india	700.00	332	101.0	1.1686	4	72%	0	0	0
Sunrise Book store	738.00	1,359	139.0	1.2321	3.5	61%	0	0	0
W S Retaill	922.00	34	323.0	1.5392	3.5	68%	0	0	0
S B T books	929.00	113	330.0	1.5509	4.5	88%	0	0	0
ScribbleGraffito	829.17	29	230.17	1.3843	4.5	91%	0	0	0
CrossWord Books	919.00	116	320.0	1.5342	5	95%	0	0	0
PKS RETAIL	1280.00	4	681.0	2.1369	5	100%	0	0	0
ASIA BOOK POINT	1942.22	20	1343.22	3.2424	3.5	60%	0	0	0
Bookswagon	2044.00	6,387	1445.0	3.4124	4	70%	0	0	0
B2A UK	2144.00	6,928	1545.0	3.5793	4.5	83%	0	0	0
aspire india	799.00	332	200.0	1.3339	4	72%	1	0	0
aspire india	800.00	332	201.0	1.3356	4	72%	0	0	0
Sunrise Book store	795.00	1,359	196.0	1.3272	3.5	61%	0	0	0
CrossWord Books	919.00	116	320.0	1.5342	5	95%	0	0	0
BOOKKR	999.00	5	400.0	1.6678	3.5	60%	0	0	0
Books-a-zillion	999.00	89	400.0	1.6678	4	82%	0	0	0
SAI BOOKS	989.00	181	390.0	1.6511	3	46%	0	0	0
Sunrise Book store	2128.00	1,359	1529.0	3.5526	3.5	61%	0	0	0
Sunrise Book store	2162.00	1,359	1563.0	3.6093	3.5	61%	0	0	0
