Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	338.00	25,138	38.0	1.1267	4.5	92%	1	0	0
Cloudtail India	338.00	1,299,244	38.0	1.1267	4.5	92%	1	1	1
Repro Books on Demand	339.00	3,418	39.0	1.13	4.5	93%	1	0	0
siddharth books	300.00	51	0.0	1.0	2.5	36%	0	0	0
Read factor	395.00	1,528	95.0	1.3167	3.5	67%	0	0	0
World500	407.00	3,267	107.0	1.3567	4	76%	0	0	0
Buy Amazing Books	419.00	3,555	119.0	1.3967	3	51%	0	0	0
Amazing_Buy	444.00	17,787	144.0	1.48	4.5	95%	1	0	0
PKS RETAIL	445.00	4	145.0	1.4833	5	100%	0	0	0
Inetrade India	391.89	3,254	91.89	1.3063	4	75%	0	0	0
Crossword Bookstores Ltd	479.00	2,475	179.0	1.5967	4	74%	0	0	0
MK BOOKS INDIA	509.00	2,247	209.0	1.6967	2.5	34%	0	0	0
Sri Ganesha Books	431.00	382	131.0	1.4367	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	131.0	1.4367	4.5	91%	0	0	0
AskTech Books	451.00	2	151.0	1.5033	2.5	50%	0	0	0
O_Store	431.28	593	131.28	1.4376	4.5	87%	0	0	0
Goodread Bookstore	437.00	579	137.0	1.4567	5	97%	0	0	0
Bookflow	539.10	3,100	239.1	1.797	3.5	68%	0	0	0
S R int Store	455.24		155.24	1.5175			0	0	0
Royal500	546.00	882	246.0	1.82	4.5	92%	0	0	0
Book Wise Darya Ganj	549.00	1,098	249.0	1.83	4.5	89%	0	0	0
Darth Vader	473.00	61	173.0	1.5767	4	77%	0	0	0
Suryan Books	479.00	39	179.0	1.5967	4.5	95%	0	0	0
HERITAGE PUBLISHERS	563.00	783	263.0	1.8767	4.5	94%	0	0	0
Future Compass	479.00	32	179.0	1.5967	4.5	93%	0	0	0
BooksRaja	470.00	171	170.0	1.5667	4.5	85%	0	0	0
S B T books	557.00	113	257.0	1.8567	4.5	88%	0	0	0
W S Retaill	553.00	34	253.0	1.8433	3.5	68%	0	0	0
Skycart	500.00	479	200.0	1.6667	4.5	90%	0	0	0
Okhla Book Distributor	441.00	59	141.0	1.47	4.5	95%	0	0	0
ScribbleGraffito	497.17	29	197.17	1.6572	4.5	91%	0	0	0
Sunrise Book store	458.00	1,358	158.0	1.5267	3.5	61%	0	0	0
Suraj Trading - Express Delivery	487.00	48	187.0	1.6233	3	53%	0	0	0
V5MARK	482.00	8	182.0	1.6067	4	75%	0	0	0
Buy24*7	599.00	19	299.0	1.9967	4.5	89%	0	0	0
CrossWord Books	551.00	116	251.0	1.8367	5	95%	0	0	0
Book store01	579.00	14	279.0	1.93	3.5	57%	0	0	0
NS DISTRIBUTOR	553.00	7	253.0	1.8433	4	86%	0	0	0
BSK Book	589.00	160	289.0	1.9633	3.5	61%	0	0	0
BookInc	540.00	17	240.0	1.8	4.5	94%	0	0	0
Abhinav Books Store	551.00	60	251.0	1.8367	3	53%	0	0	0
The Grand_Store	580.00	10	280.0	1.9333	3	50%	0	0	0
Venture360	569.00	25	269.0	1.8967	3	52%	0	0	0
BOOKKR	599.00	5	299.0	1.9967	3.5	60%	0	0	0
Books-a-zillion	539.10	89	239.1	1.797	4	82%	0	0	0
PRISM ONLINE	599.00	62	299.0	1.9967	4	68%	0	0	0
A to Z Book House	599.00	1,275	299.0	1.9967	3	46%	0	0	0
Ambe Books	619.55	2	319.55	2.0652	3	50%	0	0	0
Ginni Books	619.55	9	319.55	2.0652	4.5	89%	0	0	0
Special Library	665.00	57	365.0	2.2167	4	74%	0	0	0
Bookflow	539.10	3,100	239.1	1.797	3.5	68%	0	0	0
HERITAGE PUBLISHERS	569.00	783	269.0	1.8967	4.5	94%	0	0	0
Sunrise Book store	458.00	1,358	158.0	1.5267	3.5	61%	0	0	0
Books-a-zillion	599.00	89	299.0	1.9967	4	82%	0	0	0
Maitry book Agency	599.00	139	299.0	1.9967	3.5	68%	0	0	0
Ginni Books	659.31	9	359.31	2.1977	4.5	89%	0	0	0
Ambe Books	659.41	2	359.41	2.198	3	50%	0	0	0
ROSHAN COLLECTION	670.92		370.92	2.2364			0	0	0
SAI BOOKS	593.00	181	293.0	1.9767	3	46%	0	0	0
